Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, plot=False, print_every=100, sample_every=1000, seq_length=30, summary_path='./summaries/', train_steps=40000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 18:36] EPOCH 0 Train Step 0099/40000, Batch Size = 64,                         Examples/Sec = 5687.91, Accuracy = 0.40, Loss = 2.148
[2020-11-27 18:36] EPOCH 0 Train Step 1499/40000, Batch Size = 64,                         Examples/Sec = 6335.51, Accuracy = 0.60, Loss = 1.354
[2020-11-27 18:36] EPOCH 0 Train Step 1599/40000, Batch Size = 64,                         Examples/Sec = 6200.29, Accuracy = 0.58, Loss = 1.329
[2020-11-27 18:36] EPOCH 0 Train Step 1699/40000, Batch Size = 64,                         Examples/Sec = 5693.46, Accuracy = 0.58, Loss = 1.332
[2020-11-27 18:36] EPOCH 0 Train Step 1799/40000, Batch Size = 64,                         Examples/Sec = 6056.07, Accuracy = 0.61, Loss = 1.287
[2020-11-27 18:36] EPOCH 0 Train Step 1899/40000, Batch Size = 64,                         Examples/Sec = 5048.34, Accuracy = 0.60, Loss = 1.267
[2020-11-27 18:36] EPOCH 0 Train Step 1999/40000, Batch Size = 64,                         Examples/Sec = 5784.12, Accuracy = 0.61, Loss = 1.277
[2020-11-27 18:36] EPOCH 0 Train Step 2099/40000, Batch Size = 64,                         Examples/Sec = 5507.95, Accuracy = 0.61, Loss = 1.261
[2020-11-27 18:36] EPOCH 0 Train Step 2199/40000, Batch Size = 64,                         Examples/Sec = 6060.18, Accuracy = 0.60, Loss = 1.268
[2020-11-27 18:36] EPOCH 0 Train Step 2299/40000, Batch Size = 64,                         Examples/Sec = 6021.03, Accuracy = 0.62, Loss = 1.255
[2020-11-27 18:36] EPOCH 0 Train Step 2399/40000, Batch Size = 64,                         Examples/Sec = 5723.33, Accuracy = 0.60, Loss = 1.264
[2020-11-27 18:36] EPOCH 0 Train Step 2499/40000, Batch Size = 64,                         Examples/Sec = 6183.30, Accuracy = 0.63, Loss = 1.253
[2020-11-27 18:36] EPOCH 0 Train Step 2599/40000, Batch Size = 64,                         Examples/Sec = 6226.32, Accuracy = 0.62, Loss = 1.285
[2020-11-27 18:36] EPOCH 0 Train Step 2699/40000, Batch Size = 64,                         Examples/Sec = 5719.42, Accuracy = 0.62, Loss = 1.200
[2020-11-27 18:36] EPOCH 0 Train Step 2799/40000, Batch Size = 64,                         Examples/Sec = 5617.21, Accuracy = 0.64, Loss = 1.188
[2020-11-27 18:36] EPOCH 0 Train Step 2899/40000, Batch Size = 64,                         Examples/Sec = 5715.53, Accuracy = 0.62, Loss = 1.218
[2020-11-27 18:36] EPOCH 0 Train Step 2999/40000, Batch Size = 64,                         Examples/Sec = 6012.53, Accuracy = 0.63, Loss = 1.209
[2020-11-27 18:37] EPOCH 0 Train Step 3099/40000, Batch Size = 64,                         Examples/Sec = 6366.46, Accuracy = 0.62, Loss = 1.249
[2020-11-27 18:37] EPOCH 0 Train Step 3199/40000, Batch Size = 64,                         Examples/Sec = 5628.29, Accuracy = 0.63, Loss = 1.181
[2020-11-27 18:37] EPOCH 0 Train Step 3299/40000, Batch Size = 64,                         Examples/Sec = 6088.49, Accuracy = 0.62, Loss = 1.213
[2020-11-27 18:37] EPOCH 0 Train Step 3399/40000, Batch Size = 64,                         Examples/Sec = 5605.72, Accuracy = 0.63, Loss = 1.181
[2020-11-27 18:37] EPOCH 0 Train Step 3499/40000, Batch Size = 64,                         Examples/Sec = 6174.48, Accuracy = 0.62, Loss = 1.159
[2020-11-27 18:37] EPOCH 0 Train Step 3599/40000, Batch Size = 64,                         Examples/Sec = 5692.74, Accuracy = 0.63, Loss = 1.171
[2020-11-27 18:37] EPOCH 0 Train Step 3699/40000, Batch Size = 64,                         Examples/Sec = 5943.44, Accuracy = 0.62, Loss = 1.217
[2020-11-27 18:37] EPOCH 0 Train Step 3799/40000, Batch Size = 64,                         Examples/Sec = 6251.41, Accuracy = 0.63, Loss = 1.210
[2020-11-27 18:37] EPOCH 0 Train Step 3899/40000, Batch Size = 64,                         Examples/Sec = 6150.71, Accuracy = 0.63, Loss = 1.201
[2020-11-27 18:37] EPOCH 0 Train Step 3999/40000, Batch Size = 64,                         Examples/Sec = 6037.55, Accuracy = 0.60, Loss = 1.220
[2020-11-27 18:37] EPOCH 0 Train Step 4099/40000, Batch Size = 64,                         Examples/Sec = 6129.64, Accuracy = 0.62, Loss = 1.156
[2020-11-27 18:37] EPOCH 0 Train Step 4199/40000, Batch Size = 64,                         Examples/Sec = 5751.16, Accuracy = 0.62, Loss = 1.187
[2020-11-27 18:37] EPOCH 0 Train Step 4299/40000, Batch Size = 64,                         Examples/Sec = 6131.32, Accuracy = 0.63, Loss = 1.159
[2020-11-27 18:37] EPOCH 0 Train Step 4399/40000, Batch Size = 64,                         Examples/Sec = 5563.20, Accuracy = 0.63, Loss = 1.155
[2020-11-27 18:37] EPOCH 0 Train Step 4499/40000, Batch Size = 64,                         Examples/Sec = 5671.57, Accuracy = 0.64, Loss = 1.137
[2020-11-27 18:37] EPOCH 0 Train Step 4599/40000, Batch Size = 64,                         Examples/Sec = 5879.39, Accuracy = 0.65, Loss = 1.130
[2020-11-27 18:37] EPOCH 0 Train Step 4699/40000, Batch Size = 64,                         Examples/Sec = 5758.93, Accuracy = 0.64, Loss = 1.150
[2020-11-27 18:37] EPOCH 0 Train Step 4799/40000, Batch Size = 64,                         Examples/Sec = 6326.10, Accuracy = 0.65, Loss = 1.131
[2020-11-27 18:37] EPOCH 0 Train Step 4899/40000, Batch Size = 64,                         Examples/Sec = 6008.22, Accuracy = 0.63, Loss = 1.126
[2020-11-27 18:37] EPOCH 0 Train Step 4999/40000, Batch Size = 64,                         Examples/Sec = 5605.84, Accuracy = 0.65, Loss = 1.148
[2020-11-27 18:37] EPOCH 0 Train Step 5099/40000, Batch Size = 64,                         Examples/Sec = 6394.82, Accuracy = 0.64, Loss = 1.170
[2020-11-27 18:37] EPOCH 0 Train Step 5199/40000, Batch Size = 64,                         Examples/Sec = 5547.10, Accuracy = 0.63, Loss = 1.150
[2020-11-27 18:37] EPOCH 0 Train Step 5299/40000, Batch Size = 64,                         Examples/Sec = 5564.93, Accuracy = 0.67, Loss = 1.067
[2020-11-27 18:37] EPOCH 0 Train Step 5399/40000, Batch Size = 64,                         Examples/Sec = 6550.56, Accuracy = 0.65, Loss = 1.130
[2020-11-27 18:37] EPOCH 0 Train Step 5499/40000, Batch Size = 64,                         Examples/Sec = 6284.19, Accuracy = 0.67, Loss = 1.061
[2020-11-27 18:37] EPOCH 0 Train Step 5599/40000, Batch Size = 64,                         Examples/Sec = 6167.10, Accuracy = 0.64, Loss = 1.148
[2020-11-27 18:37] EPOCH 0 Train Step 5699/40000, Batch Size = 64,                         Examples/Sec = 5620.86, Accuracy = 0.64, Loss = 1.164
[2020-11-27 18:37] EPOCH 0 Train Step 5799/40000, Batch Size = 64,                         Examples/Sec = 6065.24, Accuracy = 0.65, Loss = 1.112
[2020-11-27 18:37] EPOCH 0 Train Step 5899/40000, Batch Size = 64,                         Examples/Sec = 5850.05, Accuracy = 0.66, Loss = 1.101
[2020-11-27 18:37] EPOCH 0 Train Step 5999/40000, Batch Size = 64,                         Examples/Sec = 5481.41, Accuracy = 0.66, Loss = 1.086
[2020-11-27 18:37] EPOCH 0 Train Step 6099/40000, Batch Size = 64,                         Examples/Sec = 5635.02, Accuracy = 0.66, Loss = 1.086
[2020-11-27 18:37] EPOCH 0 Train Step 6199/40000, Batch Size = 64,                         Examples/Sec = 6141.00, Accuracy = 0.62, Loss = 1.142
[2020-11-27 18:37] EPOCH 0 Train Step 6299/40000, Batch Size = 64,                         Examples/Sec = 5857.46, Accuracy = 0.65, Loss = 1.096
[2020-11-27 18:37] EPOCH 0 Train Step 6399/40000, Batch Size = 64,                         Examples/Sec = 5762.52, Accuracy = 0.66, Loss = 1.076
[2020-11-27 18:37] EPOCH 0 Train Step 6499/40000, Batch Size = 64,                         Examples/Sec = 5625.22, Accuracy = 0.66, Loss = 1.062
[2020-11-27 18:37] EPOCH 0 Train Step 6599/40000, Batch Size = 64,                         Examples/Sec = 5832.51, Accuracy = 0.66, Loss = 1.090
[2020-11-27 18:37] EPOCH 0 Train Step 6699/40000, Batch Size = 64,                         Examples/Sec = 5216.29, Accuracy = 0.66, Loss = 1.073
[2020-11-27 18:37] EPOCH 0 Train Step 6799/40000, Batch Size = 64,                         Examples/Sec = 6017.92, Accuracy = 0.66, Loss = 1.098
[2020-11-27 18:37] EPOCH 0 Train Step 6899/40000, Batch Size = 64,                         Examples/Sec = 5668.10, Accuracy = 0.66, Loss = 1.094
[2020-11-27 18:37] EPOCH 0 Train Step 6999/40000, Batch Size = 64,                         Examples/Sec = 6197.00, Accuracy = 0.66, Loss = 1.079
[2020-11-27 18:37] EPOCH 0 Train Step 7099/40000, Batch Size = 64,                         Examples/Sec = 5449.58, Accuracy = 0.65, Loss = 1.066
[2020-11-27 18:38] EPOCH 0 Train Step 7199/40000, Batch Size = 64,                         Examples/Sec = 6062.64, Accuracy = 0.66, Loss = 1.084
[2020-11-27 18:38] EPOCH 0 Train Step 7299/40000, Batch Size = 64,                         Examples/Sec = 5764.62, Accuracy = 0.66, Loss = 1.075
[2020-11-27 18:38] EPOCH 0 Train Step 7399/40000, Batch Size = 64,                         Examples/Sec = 6159.74, Accuracy = 0.66, Loss = 1.057
[2020-11-27 18:38] EPOCH 0 Train Step 7499/40000, Batch Size = 64,                         Examples/Sec = 5414.19, Accuracy = 0.66, Loss = 1.079
[2020-11-27 18:38] EPOCH 0 Train Step 7599/40000, Batch Size = 64,                         Examples/Sec = 6933.09, Accuracy = 0.67, Loss = 1.048
[2020-11-27 18:38] EPOCH 0 Train Step 7699/40000, Batch Size = 64,                         Examples/Sec = 6209.04, Accuracy = 0.66, Loss = 1.072
[2020-11-27 18:38] EPOCH 0 Train Step 7799/40000, Batch Size = 64,                         Examples/Sec = 5828.08, Accuracy = 0.67, Loss = 1.049
[2020-11-27 18:38] EPOCH 0 Train Step 7899/40000, Batch Size = 64,                         Examples/Sec = 6498.23, Accuracy = 0.66, Loss = 1.068
[2020-11-27 18:38] EPOCH 0 Train Step 7999/40000, Batch Size = 64,                         Examples/Sec = 5828.84, Accuracy = 0.63, Loss = 1.135
[2020-11-27 18:38] EPOCH 0 Train Step 8099/40000, Batch Size = 64,                         Examples/Sec = 6142.69, Accuracy = 0.68, Loss = 1.017
[2020-11-27 18:38] EPOCH 0 Train Step 8199/40000, Batch Size = 64,                         Examples/Sec = 5566.66, Accuracy = 0.65, Loss = 1.096
[2020-11-27 18:38] EPOCH 0 Train Step 8299/40000, Batch Size = 64,                         Examples/Sec = 6115.96, Accuracy = 0.66, Loss = 1.074
[2020-11-27 18:38] EPOCH 0 Train Step 8399/40000, Batch Size = 64,                         Examples/Sec = 5650.80, Accuracy = 0.67, Loss = 1.024
[2020-11-27 18:38] EPOCH 0 Train Step 8499/40000, Batch Size = 64,                         Examples/Sec = 5422.94, Accuracy = 0.67, Loss = 1.056
[2020-11-27 18:38] EPOCH 0 Train Step 8599/40000, Batch Size = 64,                         Examples/Sec = 5790.61, Accuracy = 0.65, Loss = 1.074
[2020-11-27 18:38] EPOCH 1 Train Step 8699/40000, Batch Size = 64,                         Examples/Sec = 6237.75, Accuracy = 0.66, Loss = 1.031
[2020-11-27 18:38] EPOCH 1 Train Step 8799/40000, Batch Size = 64,                         Examples/Sec = 6149.30, Accuracy = 0.67, Loss = 1.050
[2020-11-27 18:38] EPOCH 1 Train Step 8899/40000, Batch Size = 64,                         Examples/Sec = 5957.82, Accuracy = 0.68, Loss = 1.021
[2020-11-27 18:38] EPOCH 1 Train Step 8999/40000, Batch Size = 64,                         Examples/Sec = 5778.77, Accuracy = 0.66, Loss = 1.014
[2020-11-27 18:38] EPOCH 1 Train Step 9099/40000, Batch Size = 64,                         Examples/Sec = 6110.39, Accuracy = 0.67, Loss = 1.056
[2020-11-27 18:38] EPOCH 1 Train Step 9199/40000, Batch Size = 64,                         Examples/Sec = 6312.86, Accuracy = 0.67, Loss = 1.070
[2020-11-27 18:38] EPOCH 1 Train Step 9299/40000, Batch Size = 64,                         Examples/Sec = 5790.99, Accuracy = 0.67, Loss = 1.028
[2020-11-27 18:38] EPOCH 1 Train Step 9399/40000, Batch Size = 64,                         Examples/Sec = 5979.85, Accuracy = 0.67, Loss = 1.050
[2020-11-27 18:38] EPOCH 1 Train Step 9499/40000, Batch Size = 64,                         Examples/Sec = 6050.07, Accuracy = 0.67, Loss = 1.019
[2020-11-27 18:38] EPOCH 1 Train Step 9599/40000, Batch Size = 64,                         Examples/Sec = 6093.74, Accuracy = 0.68, Loss = 0.998
[2020-11-27 18:38] EPOCH 1 Train Step 9699/40000, Batch Size = 64,                         Examples/Sec = 5847.50, Accuracy = 0.67, Loss = 1.029
[2020-11-27 18:38] EPOCH 1 Train Step 9799/40000, Batch Size = 64,                         Examples/Sec = 5574.98, Accuracy = 0.68, Loss = 1.021
[2020-11-27 18:38] EPOCH 1 Train Step 9899/40000, Batch Size = 64,                         Examples/Sec = 5581.59, Accuracy = 0.66, Loss = 1.075
[2020-11-27 18:38] EPOCH 1 Train Step 9999/40000, Batch Size = 64,                         Examples/Sec = 5808.53, Accuracy = 0.67, Loss = 1.020
[2020-11-27 18:38] EPOCH 1 Train Step 10099/40000, Batch Size = 64,                         Examples/Sec = 6198.57, Accuracy = 0.68, Loss = 1.019
[2020-11-27 18:38] EPOCH 1 Train Step 10199/40000, Batch Size = 64,                         Examples/Sec = 5755.85, Accuracy = 0.67, Loss = 1.070
[2020-11-27 18:38] EPOCH 1 Train Step 10299/40000, Batch Size = 64,                         Examples/Sec = 5793.61, Accuracy = 0.68, Loss = 0.991
[2020-11-27 18:38] EPOCH 1 Train Step 10399/40000, Batch Size = 64,                         Examples/Sec = 5700.36, Accuracy = 0.68, Loss = 1.001
[2020-11-27 18:38] EPOCH 1 Train Step 10499/40000, Batch Size = 64,                         Examples/Sec = 5810.29, Accuracy = 0.66, Loss = 1.035
[2020-11-27 18:38] EPOCH 1 Train Step 10599/40000, Batch Size = 64,                         Examples/Sec = 5761.41, Accuracy = 0.68, Loss = 1.019
[2020-11-27 18:38] EPOCH 1 Train Step 10699/40000, Batch Size = 64,                         Examples/Sec = 6047.89, Accuracy = 0.70, Loss = 0.953
[2020-11-27 18:38] EPOCH 1 Train Step 10799/40000, Batch Size = 64,                         Examples/Sec = 6171.92, Accuracy = 0.67, Loss = 1.009
[2020-11-27 18:38] EPOCH 1 Train Step 10899/40000, Batch Size = 64,                         Examples/Sec = 5767.10, Accuracy = 0.69, Loss = 0.991
[2020-11-27 18:38] EPOCH 1 Train Step 10999/40000, Batch Size = 64,                         Examples/Sec = 5757.70, Accuracy = 0.67, Loss = 1.032
[2020-11-27 18:38] EPOCH 1 Train Step 11099/40000, Batch Size = 64,                         Examples/Sec = 5843.30, Accuracy = 0.69, Loss = 0.955
[2020-11-27 18:38] EPOCH 1 Train Step 11199/40000, Batch Size = 64,                         Examples/Sec = 5447.04, Accuracy = 0.69, Loss = 0.999
[2020-11-27 18:38] EPOCH 1 Train Step 11299/40000, Batch Size = 64,                         Examples/Sec = 6025.89, Accuracy = 0.69, Loss = 0.988
[2020-11-27 18:39] EPOCH 1 Train Step 11399/40000, Batch Size = 64,                         Examples/Sec = 6144.66, Accuracy = 0.68, Loss = 0.994
[2020-11-27 18:39] EPOCH 1 Train Step 11499/40000, Batch Size = 64,                         Examples/Sec = 5704.23, Accuracy = 0.69, Loss = 0.995
[2020-11-27 18:39] EPOCH 1 Train Step 11599/40000, Batch Size = 64,                         Examples/Sec = 5770.32, Accuracy = 0.68, Loss = 1.005
[2020-11-27 18:39] EPOCH 1 Train Step 11699/40000, Batch Size = 64,                         Examples/Sec = 5505.80, Accuracy = 0.68, Loss = 1.017
[2020-11-27 18:39] EPOCH 1 Train Step 11799/40000, Batch Size = 64,                         Examples/Sec = 5807.27, Accuracy = 0.68, Loss = 0.999
[2020-11-27 18:39] EPOCH 1 Train Step 11899/40000, Batch Size = 64,                         Examples/Sec = 6136.65, Accuracy = 0.68, Loss = 1.032
[2020-11-27 18:39] EPOCH 1 Train Step 11999/40000, Batch Size = 64,                         Examples/Sec = 5708.36, Accuracy = 0.69, Loss = 0.943
[2020-11-27 18:39] EPOCH 1 Train Step 12099/40000, Batch Size = 64,                         Examples/Sec = 5711.64, Accuracy = 0.68, Loss = 1.010
[2020-11-27 18:39] EPOCH 1 Train Step 12199/40000, Batch Size = 64,                         Examples/Sec = 5761.04, Accuracy = 0.66, Loss = 1.038
[2020-11-27 18:39] EPOCH 1 Train Step 12299/40000, Batch Size = 64,                         Examples/Sec = 5637.86, Accuracy = 0.70, Loss = 0.965
[2020-11-27 18:39] EPOCH 1 Train Step 12399/40000, Batch Size = 64,                         Examples/Sec = 6129.92, Accuracy = 0.68, Loss = 1.017
[2020-11-27 18:39] EPOCH 1 Train Step 12499/40000, Batch Size = 64,                         Examples/Sec = 5265.09, Accuracy = 0.69, Loss = 0.982
[2020-11-27 18:39] EPOCH 1 Train Step 12599/40000, Batch Size = 64,                         Examples/Sec = 5345.83, Accuracy = 0.69, Loss = 0.987
[2020-11-27 18:39] EPOCH 1 Train Step 12699/40000, Batch Size = 64,                         Examples/Sec = 4580.34, Accuracy = 0.70, Loss = 0.983
[2020-11-27 18:39] EPOCH 1 Train Step 12799/40000, Batch Size = 64,                         Examples/Sec = 5279.59, Accuracy = 0.68, Loss = 0.972
[2020-11-27 18:39] EPOCH 1 Train Step 12899/40000, Batch Size = 64,                         Examples/Sec = 5674.45, Accuracy = 0.66, Loss = 1.038
[2020-11-27 18:39] EPOCH 1 Train Step 12999/40000, Batch Size = 64,                         Examples/Sec = 5052.71, Accuracy = 0.69, Loss = 0.938
[2020-11-27 18:39] EPOCH 1 Train Step 13099/40000, Batch Size = 64,                         Examples/Sec = 6104.41, Accuracy = 0.67, Loss = 0.988
[2020-11-27 18:39] EPOCH 1 Train Step 13199/40000, Batch Size = 64,                         Examples/Sec = 5932.67, Accuracy = 0.69, Loss = 0.988
[2020-11-27 18:39] EPOCH 1 Train Step 13299/40000, Batch Size = 64,                         Examples/Sec = 4750.57, Accuracy = 0.69, Loss = 0.942
[2020-11-27 18:39] EPOCH 1 Train Step 13399/40000, Batch Size = 64,                         Examples/Sec = 5974.79, Accuracy = 0.68, Loss = 1.000
[2020-11-27 18:39] EPOCH 1 Train Step 13499/40000, Batch Size = 64,                         Examples/Sec = 6128.80, Accuracy = 0.67, Loss = 1.054
[2020-11-27 18:39] EPOCH 1 Train Step 13599/40000, Batch Size = 64,                         Examples/Sec = 6050.48, Accuracy = 0.67, Loss = 1.023
[2020-11-27 18:39] EPOCH 1 Train Step 13699/40000, Batch Size = 64,                         Examples/Sec = 5987.05, Accuracy = 0.69, Loss = 0.974
[2020-11-27 18:39] EPOCH 1 Train Step 13799/40000, Batch Size = 64,                         Examples/Sec = 6163.99, Accuracy = 0.69, Loss = 0.971
[2020-11-27 18:39] EPOCH 1 Train Step 13899/40000, Batch Size = 64,                         Examples/Sec = 5748.57, Accuracy = 0.68, Loss = 0.968
[2020-11-27 18:39] EPOCH 1 Train Step 13999/40000, Batch Size = 64,                         Examples/Sec = 6112.20, Accuracy = 0.69, Loss = 0.975
[2020-11-27 18:39] EPOCH 1 Train Step 14099/40000, Batch Size = 64,                         Examples/Sec = 6280.81, Accuracy = 0.70, Loss = 0.927
[2020-11-27 18:39] EPOCH 1 Train Step 14199/40000, Batch Size = 64,                         Examples/Sec = 5886.61, Accuracy = 0.70, Loss = 0.933
[2020-11-27 18:39] EPOCH 1 Train Step 14299/40000, Batch Size = 64,                         Examples/Sec = 6141.00, Accuracy = 0.71, Loss = 0.940
[2020-11-27 18:39] EPOCH 1 Train Step 14399/40000, Batch Size = 64,                         Examples/Sec = 5808.28, Accuracy = 0.69, Loss = 0.947
[2020-11-27 18:39] EPOCH 1 Train Step 14499/40000, Batch Size = 64,                         Examples/Sec = 5489.14, Accuracy = 0.69, Loss = 0.989
[2020-11-27 18:39] EPOCH 1 Train Step 14599/40000, Batch Size = 64,                         Examples/Sec = 5608.65, Accuracy = 0.67, Loss = 0.989
[2020-11-27 18:39] EPOCH 1 Train Step 14699/40000, Batch Size = 64,                         Examples/Sec = 5569.78, Accuracy = 0.68, Loss = 1.015
[2020-11-27 18:39] EPOCH 1 Train Step 14799/40000, Batch Size = 64,                         Examples/Sec = 5707.63, Accuracy = 0.72, Loss = 0.910
[2020-11-27 18:39] EPOCH 1 Train Step 14899/40000, Batch Size = 64,                         Examples/Sec = 5574.75, Accuracy = 0.68, Loss = 0.969
[2020-11-27 18:39] EPOCH 1 Train Step 14999/40000, Batch Size = 64,                         Examples/Sec = 5530.99, Accuracy = 0.70, Loss = 0.948
[2020-11-27 18:39] EPOCH 1 Train Step 15099/40000, Batch Size = 64,                         Examples/Sec = 5882.49, Accuracy = 0.69, Loss = 0.976
[2020-11-27 18:39] EPOCH 1 Train Step 15199/40000, Batch Size = 64,                         Examples/Sec = 6556.48, Accuracy = 0.71, Loss = 0.930
[2020-11-27 18:39] EPOCH 1 Train Step 15299/40000, Batch Size = 64,                         Examples/Sec = 5878.49, Accuracy = 0.68, Loss = 1.024
[2020-11-27 18:39] EPOCH 1 Train Step 15399/40000, Batch Size = 64,                         Examples/Sec = 5871.03, Accuracy = 0.70, Loss = 0.951
[2020-11-27 18:39] EPOCH 1 Train Step 15499/40000, Batch Size = 64,                         Examples/Sec = 6109.55, Accuracy = 0.71, Loss = 0.921
[2020-11-27 18:40] EPOCH 1 Train Step 15599/40000, Batch Size = 64,                         Examples/Sec = 5759.43, Accuracy = 0.70, Loss = 0.908
[2020-11-27 18:40] EPOCH 1 Train Step 15699/40000, Batch Size = 64,                         Examples/Sec = 6262.05, Accuracy = 0.69, Loss = 0.973
[2020-11-27 18:40] EPOCH 1 Train Step 15799/40000, Batch Size = 64,                         Examples/Sec = 6693.48, Accuracy = 0.70, Loss = 0.936
[2020-11-27 18:40] EPOCH 1 Train Step 15899/40000, Batch Size = 64,                         Examples/Sec = 6679.83, Accuracy = 0.71, Loss = 0.941
[2020-11-27 18:40] EPOCH 1 Train Step 15999/40000, Batch Size = 64,                         Examples/Sec = 6171.50, Accuracy = 0.70, Loss = 0.942
[2020-11-27 18:40] EPOCH 1 Train Step 16099/40000, Batch Size = 64,                         Examples/Sec = 5888.29, Accuracy = 0.70, Loss = 0.916
[2020-11-27 18:40] EPOCH 1 Train Step 16199/40000, Batch Size = 64,                         Examples/Sec = 7921.02, Accuracy = 0.71, Loss = 0.917
[2020-11-27 18:40] EPOCH 1 Train Step 16299/40000, Batch Size = 64,                         Examples/Sec = 6214.65, Accuracy = 0.71, Loss = 0.935
[2020-11-27 18:40] EPOCH 1 Train Step 16399/40000, Batch Size = 64,                         Examples/Sec = 5927.17, Accuracy = 0.68, Loss = 0.983
[2020-11-27 18:40] EPOCH 1 Train Step 16499/40000, Batch Size = 64,                         Examples/Sec = 6173.63, Accuracy = 0.70, Loss = 0.938
[2020-11-27 18:40] EPOCH 1 Train Step 16599/40000, Batch Size = 64,                         Examples/Sec = 5694.43, Accuracy = 0.71, Loss = 0.901
[2020-11-27 18:40] EPOCH 1 Train Step 16699/40000, Batch Size = 64,                         Examples/Sec = 5754.61, Accuracy = 0.70, Loss = 0.940
[2020-11-27 18:40] EPOCH 1 Train Step 16799/40000, Batch Size = 64,                         Examples/Sec = 6063.32, Accuracy = 0.69, Loss = 0.949
[2020-11-27 18:40] EPOCH 1 Train Step 16899/40000, Batch Size = 64,                         Examples/Sec = 5540.69, Accuracy = 0.71, Loss = 0.921
[2020-11-27 18:40] EPOCH 1 Train Step 16999/40000, Batch Size = 64,                         Examples/Sec = 5628.29, Accuracy = 0.70, Loss = 0.947
[2020-11-27 18:40] EPOCH 1 Train Step 17099/40000, Batch Size = 64,                         Examples/Sec = 6111.36, Accuracy = 0.69, Loss = 0.979
[2020-11-27 18:40] EPOCH 1 Train Step 17199/40000, Batch Size = 64,                         Examples/Sec = 5470.57, Accuracy = 0.69, Loss = 0.927
[2020-11-27 18:40] EPOCH 2 Train Step 17299/40000, Batch Size = 64,                         Examples/Sec = 5290.52, Accuracy = 0.69, Loss = 0.965
[2020-11-27 18:40] EPOCH 2 Train Step 17399/40000, Batch Size = 64,                         Examples/Sec = 5692.62, Accuracy = 0.70, Loss = 0.905
[2020-11-27 18:40] EPOCH 2 Train Step 17499/40000, Batch Size = 64,                         Examples/Sec = 5978.25, Accuracy = 0.69, Loss = 0.993
[2020-11-27 18:40] EPOCH 2 Train Step 17599/40000, Batch Size = 64,                         Examples/Sec = 5769.21, Accuracy = 0.68, Loss = 0.973
