Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, load_model=None, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, plot=False, print_every=100, sample_every=1000, seq_length=30, summary_path='./summaries/', train=True, train_steps=100000, txt_file='./assets/book_EN_democracy_in_the_US.txt')
Device: cuda
Txt file: ./assets/book_EN_democracy_in_the_US.txt
Initialize dataset with 1148437 characters, 86 unique.
[2020-11-28 13:02] EPOCH 0 Train Step 0099/100000, Batch Size = 64,                         Examples/Sec = 5989.99, Accuracy = 0.35, Loss = 2.368
[2020-11-28 13:02] EPOCH 0 Train Step 2399/100000, Batch Size = 64,                         Examples/Sec = 5693.46, Accuracy = 0.62, Loss = 1.225
[2020-11-28 13:02] EPOCH 0 Train Step 2499/100000, Batch Size = 64,                         Examples/Sec = 6136.93, Accuracy = 0.62, Loss = 1.230
[2020-11-28 13:02] EPOCH 0 Train Step 2599/100000, Batch Size = 64,                         Examples/Sec = 5555.83, Accuracy = 0.62, Loss = 1.256
[2020-11-28 13:02] EPOCH 0 Train Step 2699/100000, Batch Size = 64,                         Examples/Sec = 5397.21, Accuracy = 0.62, Loss = 1.226
[2020-11-28 13:02] EPOCH 0 Train Step 2799/100000, Batch Size = 64,                         Examples/Sec = 6158.75, Accuracy = 0.63, Loss = 1.216
[2020-11-28 13:02] EPOCH 0 Train Step 2899/100000, Batch Size = 64,                         Examples/Sec = 5836.82, Accuracy = 0.62, Loss = 1.207
[2020-11-28 13:02] EPOCH 0 Train Step 2999/100000, Batch Size = 64,                         Examples/Sec = 5616.39, Accuracy = 0.64, Loss = 1.204
[2020-11-28 13:02] EPOCH 0 Train Step 3099/100000, Batch Size = 64,                         Examples/Sec = 5711.51, Accuracy = 0.64, Loss = 1.163
[2020-11-28 13:02] EPOCH 0 Train Step 3199/100000, Batch Size = 64,                         Examples/Sec = 5656.75, Accuracy = 0.63, Loss = 1.173
[2020-11-28 13:02] EPOCH 0 Train Step 3299/100000, Batch Size = 64,                         Examples/Sec = 5672.05, Accuracy = 0.61, Loss = 1.263
[2020-11-28 13:02] EPOCH 0 Train Step 3399/100000, Batch Size = 64,                         Examples/Sec = 6169.80, Accuracy = 0.64, Loss = 1.174
[2020-11-28 13:02] EPOCH 0 Train Step 3499/100000, Batch Size = 64,                         Examples/Sec = 6174.76, Accuracy = 0.63, Loss = 1.212
[2020-11-28 13:03] EPOCH 0 Train Step 3599/100000, Batch Size = 64,                         Examples/Sec = 5637.39, Accuracy = 0.65, Loss = 1.148
[2020-11-28 13:03] EPOCH 0 Train Step 3699/100000, Batch Size = 64,                         Examples/Sec = 5270.47, Accuracy = 0.62, Loss = 1.191
[2020-11-28 13:03] EPOCH 0 Train Step 3799/100000, Batch Size = 64,                         Examples/Sec = 5416.81, Accuracy = 0.63, Loss = 1.207
[2020-11-28 13:03] EPOCH 0 Train Step 3899/100000, Batch Size = 64,                         Examples/Sec = 5423.05, Accuracy = 0.63, Loss = 1.218
[2020-11-28 13:03] EPOCH 0 Train Step 3999/100000, Batch Size = 64,                         Examples/Sec = 5943.44, Accuracy = 0.63, Loss = 1.222
[2020-11-28 13:03] EPOCH 0 Train Step 4099/100000, Batch Size = 64,                         Examples/Sec = 5773.30, Accuracy = 0.65, Loss = 1.147
[2020-11-28 13:03] EPOCH 0 Train Step 4199/100000, Batch Size = 64,                         Examples/Sec = 5867.83, Accuracy = 0.66, Loss = 1.124
[2020-11-28 13:03] EPOCH 0 Train Step 4299/100000, Batch Size = 64,                         Examples/Sec = 6034.29, Accuracy = 0.63, Loss = 1.200
[2020-11-28 13:03] EPOCH 0 Train Step 4399/100000, Batch Size = 64,                         Examples/Sec = 5928.74, Accuracy = 0.64, Loss = 1.242
[2020-11-28 13:03] EPOCH 0 Train Step 4499/100000, Batch Size = 64,                         Examples/Sec = 5523.36, Accuracy = 0.65, Loss = 1.119
[2020-11-28 13:03] EPOCH 0 Train Step 4599/100000, Batch Size = 64,                         Examples/Sec = 5385.94, Accuracy = 0.59, Loss = 1.271
[2020-11-28 13:03] EPOCH 0 Train Step 4699/100000, Batch Size = 64,                         Examples/Sec = 5561.82, Accuracy = 0.61, Loss = 1.213
[2020-11-28 13:03] EPOCH 0 Train Step 4799/100000, Batch Size = 64,                         Examples/Sec = 5534.98, Accuracy = 0.63, Loss = 1.173
[2020-11-28 13:03] EPOCH 0 Train Step 4899/100000, Batch Size = 64,                         Examples/Sec = 5613.81, Accuracy = 0.62, Loss = 1.207
[2020-11-28 13:03] EPOCH 0 Train Step 4999/100000, Batch Size = 64,                         Examples/Sec = 6021.16, Accuracy = 0.65, Loss = 1.124
[2020-11-28 13:03] EPOCH 0 Train Step 5099/100000, Batch Size = 64,                         Examples/Sec = 5419.98, Accuracy = 0.65, Loss = 1.147
[2020-11-28 13:03] EPOCH 0 Train Step 5199/100000, Batch Size = 64,                         Examples/Sec = 5823.15, Accuracy = 0.63, Loss = 1.190
[2020-11-28 13:03] EPOCH 0 Train Step 5299/100000, Batch Size = 64,                         Examples/Sec = 6065.52, Accuracy = 0.64, Loss = 1.152
[2020-11-28 13:03] EPOCH 0 Train Step 5399/100000, Batch Size = 64,                         Examples/Sec = 5405.25, Accuracy = 0.66, Loss = 1.106
[2020-11-28 13:03] EPOCH 0 Train Step 5499/100000, Batch Size = 64,                         Examples/Sec = 5872.96, Accuracy = 0.66, Loss = 1.116
[2020-11-28 13:03] EPOCH 0 Train Step 5599/100000, Batch Size = 64,                         Examples/Sec = 6037.41, Accuracy = 0.64, Loss = 1.194
[2020-11-28 13:03] EPOCH 0 Train Step 5699/100000, Batch Size = 64,                         Examples/Sec = 5999.76, Accuracy = 0.65, Loss = 1.094
[2020-11-28 13:03] EPOCH 0 Train Step 5799/100000, Batch Size = 64,                         Examples/Sec = 5776.66, Accuracy = 0.67, Loss = 1.121
[2020-11-28 13:03] EPOCH 0 Train Step 5899/100000, Batch Size = 64,                         Examples/Sec = 6132.72, Accuracy = 0.64, Loss = 1.181
[2020-11-28 13:03] EPOCH 0 Train Step 5999/100000, Batch Size = 64,                         Examples/Sec = 5733.47, Accuracy = 0.65, Loss = 1.141
[2020-11-28 13:03] EPOCH 0 Train Step 6099/100000, Batch Size = 64,                         Examples/Sec = 5626.28, Accuracy = 0.63, Loss = 1.167
[2020-11-28 13:03] EPOCH 0 Train Step 6199/100000, Batch Size = 64,                         Examples/Sec = 5984.65, Accuracy = 0.65, Loss = 1.144
[2020-11-28 13:03] EPOCH 0 Train Step 6299/100000, Batch Size = 64,                         Examples/Sec = 5494.98, Accuracy = 0.64, Loss = 1.139
[2020-11-28 13:03] EPOCH 0 Train Step 6399/100000, Batch Size = 64,                         Examples/Sec = 5954.91, Accuracy = 0.63, Loss = 1.136
[2020-11-28 13:03] EPOCH 0 Train Step 6499/100000, Batch Size = 64,                         Examples/Sec = 5730.41, Accuracy = 0.67, Loss = 1.101
[2020-11-28 13:03] EPOCH 0 Train Step 6599/100000, Batch Size = 64,                         Examples/Sec = 5395.58, Accuracy = 0.64, Loss = 1.170
[2020-11-28 13:03] EPOCH 0 Train Step 6699/100000, Batch Size = 64,                         Examples/Sec = 5606.89, Accuracy = 0.65, Loss = 1.118
[2020-11-28 13:03] EPOCH 0 Train Step 6799/100000, Batch Size = 64,                         Examples/Sec = 5711.39, Accuracy = 0.67, Loss = 1.119
[2020-11-28 13:03] EPOCH 0 Train Step 6899/100000, Batch Size = 64,                         Examples/Sec = 5629.47, Accuracy = 0.66, Loss = 1.130
[2020-11-28 13:03] EPOCH 0 Train Step 6999/100000, Batch Size = 64,                         Examples/Sec = 6129.64, Accuracy = 0.66, Loss = 1.105
[2020-11-28 13:03] EPOCH 0 Train Step 7099/100000, Batch Size = 64,                         Examples/Sec = 5656.39, Accuracy = 0.65, Loss = 1.140
[2020-11-28 13:03] EPOCH 0 Train Step 7199/100000, Batch Size = 64,                         Examples/Sec = 5770.57, Accuracy = 0.65, Loss = 1.122
[2020-11-28 13:03] EPOCH 0 Train Step 7299/100000, Batch Size = 64,                         Examples/Sec = 5601.62, Accuracy = 0.65, Loss = 1.132
[2020-11-28 13:03] EPOCH 0 Train Step 7399/100000, Batch Size = 64,                         Examples/Sec = 5647.11, Accuracy = 0.66, Loss = 1.127
[2020-11-28 13:04] EPOCH 0 Train Step 7499/100000, Batch Size = 64,                         Examples/Sec = 5651.39, Accuracy = 0.65, Loss = 1.075
[2020-11-28 13:04] EPOCH 0 Train Step 7599/100000, Batch Size = 64,                         Examples/Sec = 5391.35, Accuracy = 0.67, Loss = 1.100
[2020-11-28 13:04] EPOCH 0 Train Step 7699/100000, Batch Size = 64,                         Examples/Sec = 5614.04, Accuracy = 0.64, Loss = 1.126
[2020-11-28 13:04] EPOCH 0 Train Step 7799/100000, Batch Size = 64,                         Examples/Sec = 5394.17, Accuracy = 0.63, Loss = 1.145
[2020-11-28 13:04] EPOCH 0 Train Step 7899/100000, Batch Size = 64,                         Examples/Sec = 6161.44, Accuracy = 0.65, Loss = 1.111
[2020-11-28 13:04] EPOCH 0 Train Step 7999/100000, Batch Size = 64,                         Examples/Sec = 5973.60, Accuracy = 0.64, Loss = 1.138
[2020-11-28 13:04] EPOCH 0 Train Step 8099/100000, Batch Size = 64,                         Examples/Sec = 5412.11, Accuracy = 0.66, Loss = 1.102
[2020-11-28 13:04] EPOCH 0 Train Step 8199/100000, Batch Size = 64,                         Examples/Sec = 5416.26, Accuracy = 0.66, Loss = 1.133
[2020-11-28 13:04] EPOCH 0 Train Step 8299/100000, Batch Size = 64,                         Examples/Sec = 5570.70, Accuracy = 0.65, Loss = 1.136
[2020-11-28 13:04] EPOCH 0 Train Step 8399/100000, Batch Size = 64,                         Examples/Sec = 5684.18, Accuracy = 0.66, Loss = 1.143
[2020-11-28 13:04] EPOCH 0 Train Step 8499/100000, Batch Size = 64,                         Examples/Sec = 6114.56, Accuracy = 0.66, Loss = 1.112
[2020-11-28 13:04] EPOCH 0 Train Step 8599/100000, Batch Size = 64,                         Examples/Sec = 5414.08, Accuracy = 0.63, Loss = 1.201
[2020-11-28 13:04] EPOCH 0 Train Step 8699/100000, Batch Size = 64,                         Examples/Sec = 6185.15, Accuracy = 0.65, Loss = 1.134
[2020-11-28 13:04] EPOCH 0 Train Step 8799/100000, Batch Size = 64,                         Examples/Sec = 5703.99, Accuracy = 0.65, Loss = 1.135
[2020-11-28 13:04] EPOCH 0 Train Step 8899/100000, Batch Size = 64,                         Examples/Sec = 6080.22, Accuracy = 0.65, Loss = 1.142
[2020-11-28 13:04] EPOCH 0 Train Step 8999/100000, Batch Size = 64,                         Examples/Sec = 5800.62, Accuracy = 0.66, Loss = 1.106
[2020-11-28 13:04] EPOCH 0 Train Step 9099/100000, Batch Size = 64,                         Examples/Sec = 6090.01, Accuracy = 0.65, Loss = 1.123
[2020-11-28 13:04] EPOCH 0 Train Step 9199/100000, Batch Size = 64,                         Examples/Sec = 5874.38, Accuracy = 0.65, Loss = 1.134
[2020-11-28 13:04] EPOCH 0 Train Step 9299/100000, Batch Size = 64,                         Examples/Sec = 5895.15, Accuracy = 0.65, Loss = 1.120
[2020-11-28 13:04] EPOCH 0 Train Step 9399/100000, Batch Size = 64,                         Examples/Sec = 5598.24, Accuracy = 0.64, Loss = 1.163
[2020-11-28 13:04] EPOCH 0 Train Step 9499/100000, Batch Size = 64,                         Examples/Sec = 5622.16, Accuracy = 0.66, Loss = 1.081
[2020-11-28 13:04] EPOCH 0 Train Step 9599/100000, Batch Size = 64,                         Examples/Sec = 6273.32, Accuracy = 0.65, Loss = 1.125
[2020-11-28 13:04] EPOCH 0 Train Step 9699/100000, Batch Size = 64,                         Examples/Sec = 6001.64, Accuracy = 0.66, Loss = 1.092
[2020-11-28 13:04] EPOCH 0 Train Step 9799/100000, Batch Size = 64,                         Examples/Sec = 5297.30, Accuracy = 0.64, Loss = 1.145
[2020-11-28 13:04] EPOCH 0 Train Step 9899/100000, Batch Size = 64,                         Examples/Sec = 6023.19, Accuracy = 0.67, Loss = 1.086
[2020-11-28 13:04] EPOCH 0 Train Step 9999/100000, Batch Size = 64,                         Examples/Sec = 6093.05, Accuracy = 0.65, Loss = 1.118
[2020-11-28 13:04] EPOCH 0 Train Step 10099/100000, Batch Size = 64,                         Examples/Sec = 6975.07, Accuracy = 0.67, Loss = 1.068
[2020-11-28 13:04] EPOCH 0 Train Step 10199/100000, Batch Size = 64,                         Examples/Sec = 5299.92, Accuracy = 0.66, Loss = 1.105
[2020-11-28 13:04] EPOCH 0 Train Step 10299/100000, Batch Size = 64,                         Examples/Sec = 5979.45, Accuracy = 0.66, Loss = 1.093
[2020-11-28 13:04] EPOCH 0 Train Step 10399/100000, Batch Size = 64,                         Examples/Sec = 5616.98, Accuracy = 0.66, Loss = 1.107
[2020-11-28 13:04] EPOCH 0 Train Step 10499/100000, Batch Size = 64,                         Examples/Sec = 5737.64, Accuracy = 0.65, Loss = 1.108
[2020-11-28 13:04] EPOCH 0 Train Step 10599/100000, Batch Size = 64,                         Examples/Sec = 5628.05, Accuracy = 0.66, Loss = 1.101
[2020-11-28 13:04] EPOCH 0 Train Step 10699/100000, Batch Size = 64,                         Examples/Sec = 6141.99, Accuracy = 0.69, Loss = 1.008
[2020-11-28 13:04] EPOCH 0 Train Step 10799/100000, Batch Size = 64,                         Examples/Sec = 5632.66, Accuracy = 0.68, Loss = 1.048
[2020-11-28 13:04] EPOCH 0 Train Step 10899/100000, Batch Size = 64,                         Examples/Sec = 6226.47, Accuracy = 0.65, Loss = 1.132
[2020-11-28 13:04] EPOCH 0 Train Step 10999/100000, Batch Size = 64,                         Examples/Sec = 5585.89, Accuracy = 0.67, Loss = 1.060
[2020-11-28 13:04] EPOCH 0 Train Step 11099/100000, Batch Size = 64,                         Examples/Sec = 5451.57, Accuracy = 0.67, Loss = 1.064
[2020-11-28 13:04] EPOCH 0 Train Step 11199/100000, Batch Size = 64,                         Examples/Sec = 6029.68, Accuracy = 0.65, Loss = 1.140
[2020-11-28 13:05] EPOCH 0 Train Step 11299/100000, Batch Size = 64,                         Examples/Sec = 6070.18, Accuracy = 0.67, Loss = 1.072
[2020-11-28 13:05] EPOCH 0 Train Step 11399/100000, Batch Size = 64,                         Examples/Sec = 5468.34, Accuracy = 0.68, Loss = 1.057
[2020-11-28 13:05] EPOCH 0 Train Step 11499/100000, Batch Size = 64,                         Examples/Sec = 5938.84, Accuracy = 0.65, Loss = 1.099
[2020-11-28 13:05] EPOCH 0 Train Step 11599/100000, Batch Size = 64,                         Examples/Sec = 5565.27, Accuracy = 0.67, Loss = 1.084
[2020-11-28 13:05] EPOCH 0 Train Step 11699/100000, Batch Size = 64,                         Examples/Sec = 6130.62, Accuracy = 0.66, Loss = 1.084
[2020-11-28 13:05] EPOCH 0 Train Step 11799/100000, Batch Size = 64,                         Examples/Sec = 6067.43, Accuracy = 0.66, Loss = 1.094
[2020-11-28 13:05] EPOCH 0 Train Step 11899/100000, Batch Size = 64,                         Examples/Sec = 5997.35, Accuracy = 0.67, Loss = 1.065
[2020-11-28 13:05] EPOCH 0 Train Step 11999/100000, Batch Size = 64,                         Examples/Sec = 5681.77, Accuracy = 0.67, Loss = 1.075
[2020-11-28 13:05] EPOCH 0 Train Step 12099/100000, Batch Size = 64,                         Examples/Sec = 5678.53, Accuracy = 0.66, Loss = 1.105
[2020-11-28 13:05] EPOCH 0 Train Step 12199/100000, Batch Size = 64,                         Examples/Sec = 5997.08, Accuracy = 0.65, Loss = 1.109
[2020-11-28 13:05] EPOCH 0 Train Step 12299/100000, Batch Size = 64,                         Examples/Sec = 5946.47, Accuracy = 0.64, Loss = 1.142
[2020-11-28 13:05] EPOCH 0 Train Step 12399/100000, Batch Size = 64,                         Examples/Sec = 5514.85, Accuracy = 0.65, Loss = 1.094
[2020-11-28 13:05] EPOCH 0 Train Step 12499/100000, Batch Size = 64,                         Examples/Sec = 5673.97, Accuracy = 0.66, Loss = 1.110
[2020-11-28 13:05] EPOCH 0 Train Step 12599/100000, Batch Size = 64,                         Examples/Sec = 5492.74, Accuracy = 0.67, Loss = 1.078
[2020-11-28 13:05] EPOCH 0 Train Step 12699/100000, Batch Size = 64,                         Examples/Sec = 5045.87, Accuracy = 0.65, Loss = 1.116
[2020-11-28 13:05] EPOCH 0 Train Step 12799/100000, Batch Size = 64,                         Examples/Sec = 4997.77, Accuracy = 0.66, Loss = 1.109
[2020-11-28 13:05] EPOCH 0 Train Step 12899/100000, Batch Size = 64,                         Examples/Sec = 5357.78, Accuracy = 0.66, Loss = 1.055
[2020-11-28 13:05] EPOCH 0 Train Step 12999/100000, Batch Size = 64,                         Examples/Sec = 5100.72, Accuracy = 0.68, Loss = 1.061
[2020-11-28 13:05] EPOCH 0 Train Step 13099/100000, Batch Size = 64,                         Examples/Sec = 5223.70, Accuracy = 0.67, Loss = 1.058
[2020-11-28 13:05] EPOCH 0 Train Step 13199/100000, Batch Size = 64,                         Examples/Sec = 4993.40, Accuracy = 0.66, Loss = 1.074
[2020-11-28 13:05] EPOCH 0 Train Step 13299/100000, Batch Size = 64,                         Examples/Sec = 5060.33, Accuracy = 0.65, Loss = 1.114
[2020-11-28 13:05] EPOCH 0 Train Step 13399/100000, Batch Size = 64,                         Examples/Sec = 4953.51, Accuracy = 0.67, Loss = 1.088
[2020-11-28 13:05] EPOCH 0 Train Step 13499/100000, Batch Size = 64,                         Examples/Sec = 4962.76, Accuracy = 0.66, Loss = 1.106
[2020-11-28 13:05] EPOCH 0 Train Step 13599/100000, Batch Size = 64,                         Examples/Sec = 5252.52, Accuracy = 0.68, Loss = 1.038
[2020-11-28 13:05] EPOCH 0 Train Step 13699/100000, Batch Size = 64,                         Examples/Sec = 5303.37, Accuracy = 0.67, Loss = 1.066
[2020-11-28 13:05] EPOCH 0 Train Step 13799/100000, Batch Size = 64,                         Examples/Sec = 5183.15, Accuracy = 0.67, Loss = 1.082
[2020-11-28 13:05] EPOCH 0 Train Step 13899/100000, Batch Size = 64,                         Examples/Sec = 5306.83, Accuracy = 0.66, Loss = 1.080
[2020-11-28 13:05] EPOCH 0 Train Step 13999/100000, Batch Size = 64,                         Examples/Sec = 5468.68, Accuracy = 0.67, Loss = 1.021
[2020-11-28 13:05] EPOCH 0 Train Step 14099/100000, Batch Size = 64,                         Examples/Sec = 5245.75, Accuracy = 0.67, Loss = 1.040
[2020-11-28 13:05] EPOCH 0 Train Step 14199/100000, Batch Size = 64,                         Examples/Sec = 5334.67, Accuracy = 0.66, Loss = 1.101
[2020-11-28 13:05] EPOCH 0 Train Step 14299/100000, Batch Size = 64,                         Examples/Sec = 4956.98, Accuracy = 0.65, Loss = 1.122
[2020-11-28 13:05] EPOCH 0 Train Step 14399/100000, Batch Size = 64,                         Examples/Sec = 4991.92, Accuracy = 0.64, Loss = 1.129
[2020-11-28 13:05] EPOCH 0 Train Step 14499/100000, Batch Size = 64,                         Examples/Sec = 4963.95, Accuracy = 0.66, Loss = 1.092
[2020-11-28 13:05] EPOCH 0 Train Step 14599/100000, Batch Size = 64,                         Examples/Sec = 5646.40, Accuracy = 0.66, Loss = 1.066
[2020-11-28 13:05] EPOCH 0 Train Step 14699/100000, Batch Size = 64,                         Examples/Sec = 5525.64, Accuracy = 0.66, Loss = 1.114
[2020-11-28 13:05] EPOCH 0 Train Step 14799/100000, Batch Size = 64,                         Examples/Sec = 5405.25, Accuracy = 0.68, Loss = 1.050
[2020-11-28 13:05] EPOCH 0 Train Step 14899/100000, Batch Size = 64,                         Examples/Sec = 5333.72, Accuracy = 0.67, Loss = 1.035
[2020-11-28 13:05] EPOCH 0 Train Step 14999/100000, Batch Size = 64,                         Examples/Sec = 5643.91, Accuracy = 0.69, Loss = 1.014
[2020-11-28 13:06] EPOCH 0 Train Step 15099/100000, Batch Size = 64,                         Examples/Sec = 5439.20, Accuracy = 0.67, Loss = 1.053
[2020-11-28 13:06] EPOCH 0 Train Step 15199/100000, Batch Size = 64,                         Examples/Sec = 5126.53, Accuracy = 0.67, Loss = 1.068
[2020-11-28 13:06] EPOCH 0 Train Step 15299/100000, Batch Size = 64,                         Examples/Sec = 5562.39, Accuracy = 0.69, Loss = 1.012
[2020-11-28 13:06] EPOCH 0 Train Step 15399/100000, Batch Size = 64,                         Examples/Sec = 5064.63, Accuracy = 0.67, Loss = 1.091
[2020-11-28 13:06] EPOCH 0 Train Step 15499/100000, Batch Size = 64,                         Examples/Sec = 5502.19, Accuracy = 0.66, Loss = 1.061
[2020-11-28 13:06] EPOCH 0 Train Step 15599/100000, Batch Size = 64,                         Examples/Sec = 5113.15, Accuracy = 0.68, Loss = 1.017
[2020-11-28 13:06] EPOCH 0 Train Step 15699/100000, Batch Size = 64,                         Examples/Sec = 5304.21, Accuracy = 0.68, Loss = 1.038
[2020-11-28 13:06] EPOCH 0 Train Step 15799/100000, Batch Size = 64,                         Examples/Sec = 5508.52, Accuracy = 0.66, Loss = 1.029
[2020-11-28 13:06] EPOCH 0 Train Step 15899/100000, Batch Size = 64,                         Examples/Sec = 5639.99, Accuracy = 0.68, Loss = 1.053
[2020-11-28 13:06] EPOCH 0 Train Step 15999/100000, Batch Size = 64,                         Examples/Sec = 5041.61, Accuracy = 0.67, Loss = 1.073
[2020-11-28 13:06] EPOCH 0 Train Step 16099/100000, Batch Size = 64,                         Examples/Sec = 5003.36, Accuracy = 0.66, Loss = 1.086
[2020-11-28 13:06] EPOCH 0 Train Step 16199/100000, Batch Size = 64,                         Examples/Sec = 5114.52, Accuracy = 0.69, Loss = 1.022
[2020-11-28 13:06] EPOCH 0 Train Step 16299/100000, Batch Size = 64,                         Examples/Sec = 4922.80, Accuracy = 0.66, Loss = 1.103
[2020-11-28 13:06] EPOCH 0 Train Step 16399/100000, Batch Size = 64,                         Examples/Sec = 5117.35, Accuracy = 0.66, Loss = 1.103
[2020-11-28 13:06] EPOCH 0 Train Step 16499/100000, Batch Size = 64,                         Examples/Sec = 5493.30, Accuracy = 0.68, Loss = 1.034
[2020-11-28 13:06] EPOCH 0 Train Step 16599/100000, Batch Size = 64,                         Examples/Sec = 5233.27, Accuracy = 0.67, Loss = 1.038
[2020-11-28 13:06] EPOCH 0 Train Step 16699/100000, Batch Size = 64,                         Examples/Sec = 4848.91, Accuracy = 0.68, Loss = 1.024
[2020-11-28 13:06] EPOCH 0 Train Step 16799/100000, Batch Size = 64,                         Examples/Sec = 5080.64, Accuracy = 0.68, Loss = 1.038
[2020-11-28 13:06] EPOCH 0 Train Step 16899/100000, Batch Size = 64,                         Examples/Sec = 5056.04, Accuracy = 0.67, Loss = 1.043
[2020-11-28 13:06] EPOCH 0 Train Step 16999/100000, Batch Size = 64,                         Examples/Sec = 4975.73, Accuracy = 0.68, Loss = 1.026
[2020-11-28 13:06] EPOCH 0 Train Step 17099/100000, Batch Size = 64,                         Examples/Sec = 5489.70, Accuracy = 0.66, Loss = 1.048
[2020-11-28 13:06] EPOCH 0 Train Step 17199/100000, Batch Size = 64,                         Examples/Sec = 5663.91, Accuracy = 0.67, Loss = 1.065
[2020-11-28 13:06] EPOCH 0 Train Step 17299/100000, Batch Size = 64,                         Examples/Sec = 5251.39, Accuracy = 0.69, Loss = 1.030
[2020-11-28 13:06] EPOCH 0 Train Step 17399/100000, Batch Size = 64,                         Examples/Sec = 5329.70, Accuracy = 0.68, Loss = 1.035
[2020-11-28 13:06] EPOCH 0 Train Step 17499/100000, Batch Size = 64,                         Examples/Sec = 5088.15, Accuracy = 0.67, Loss = 1.067
[2020-11-28 13:06] EPOCH 0 Train Step 17599/100000, Batch Size = 64,                         Examples/Sec = 5110.43, Accuracy = 0.68, Loss = 1.029
