Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=128, lstm_num_layers=2, max_epochs=5, max_norm=5.0, print_every=50, sample_every=1000, seq_length=30, summary_path='./summaries/', train_steps=20000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 15:31] EPOCH 0 Train Step 0049/20000, Batch Size = 64,                         Examples/Sec = 2192.94, Accuracy = 0.28, Loss = 2.701
[2020-11-27 15:32] EPOCH 0 Train Step 1149/20000, Batch Size = 64,                         Examples/Sec = 1889.88, Accuracy = 0.57, Loss = 1.415
[2020-11-27 15:32] EPOCH 0 Train Step 1199/20000, Batch Size = 64,                         Examples/Sec = 2174.24, Accuracy = 0.58, Loss = 1.379
[2020-11-27 15:32] EPOCH 0 Train Step 1249/20000, Batch Size = 64,                         Examples/Sec = 2200.42, Accuracy = 0.59, Loss = 1.377
[2020-11-27 15:32] EPOCH 0 Train Step 1299/20000, Batch Size = 64,                         Examples/Sec = 1991.82, Accuracy = 0.59, Loss = 1.366
[2020-11-27 15:32] EPOCH 0 Train Step 1349/20000, Batch Size = 64,                         Examples/Sec = 1986.42, Accuracy = 0.59, Loss = 1.389
[2020-11-27 15:32] EPOCH 0 Train Step 1399/20000, Batch Size = 64,                         Examples/Sec = 2055.95, Accuracy = 0.58, Loss = 1.369
[2020-11-27 15:32] EPOCH 0 Train Step 1449/20000, Batch Size = 64,                         Examples/Sec = 1966.03, Accuracy = 0.56, Loss = 1.409
[2020-11-27 15:32] EPOCH 0 Train Step 1499/20000, Batch Size = 64,                         Examples/Sec = 2044.61, Accuracy = 0.60, Loss = 1.331
[2020-11-27 15:32] EPOCH 0 Train Step 1549/20000, Batch Size = 64,                         Examples/Sec = 2118.65, Accuracy = 0.57, Loss = 1.397
[2020-11-27 15:32] EPOCH 0 Train Step 1599/20000, Batch Size = 64,                         Examples/Sec = 2202.60, Accuracy = 0.60, Loss = 1.302
[2020-11-27 15:32] EPOCH 0 Train Step 1649/20000, Batch Size = 64,                         Examples/Sec = 2069.87, Accuracy = 0.60, Loss = 1.336
[2020-11-27 15:32] EPOCH 0 Train Step 1699/20000, Batch Size = 64,                         Examples/Sec = 2357.88, Accuracy = 0.60, Loss = 1.306
[2020-11-27 15:32] EPOCH 0 Train Step 1749/20000, Batch Size = 64,                         Examples/Sec = 2280.56, Accuracy = 0.58, Loss = 1.336
[2020-11-27 15:32] EPOCH 0 Train Step 1799/20000, Batch Size = 64,                         Examples/Sec = 2230.20, Accuracy = 0.59, Loss = 1.330
[2020-11-27 15:32] EPOCH 0 Train Step 1849/20000, Batch Size = 64,                         Examples/Sec = 2243.13, Accuracy = 0.61, Loss = 1.286
[2020-11-27 15:32] EPOCH 0 Train Step 1899/20000, Batch Size = 64,                         Examples/Sec = 2301.11, Accuracy = 0.60, Loss = 1.296
[2020-11-27 15:32] EPOCH 0 Train Step 1949/20000, Batch Size = 64,                         Examples/Sec = 2339.76, Accuracy = 0.60, Loss = 1.285
[2020-11-27 15:33] EPOCH 0 Train Step 1999/20000, Batch Size = 64,                         Examples/Sec = 2247.73, Accuracy = 0.59, Loss = 1.317
[2020-11-27 15:33] EPOCH 0 Train Step 2049/20000, Batch Size = 64,                         Examples/Sec = 2241.69, Accuracy = 0.60, Loss = 1.319
[2020-11-27 15:33] EPOCH 0 Train Step 2099/20000, Batch Size = 64,                         Examples/Sec = 2139.41, Accuracy = 0.61, Loss = 1.233
[2020-11-27 15:33] EPOCH 0 Train Step 2149/20000, Batch Size = 64,                         Examples/Sec = 2195.50, Accuracy = 0.59, Loss = 1.297
[2020-11-27 15:33] EPOCH 0 Train Step 2199/20000, Batch Size = 64,                         Examples/Sec = 2219.63, Accuracy = 0.62, Loss = 1.228
[2020-11-27 15:33] EPOCH 0 Train Step 2249/20000, Batch Size = 64,                         Examples/Sec = 2231.85, Accuracy = 0.57, Loss = 1.382
[2020-11-27 15:33] EPOCH 0 Train Step 2299/20000, Batch Size = 64,                         Examples/Sec = 2148.74, Accuracy = 0.60, Loss = 1.268
[2020-11-27 15:33] EPOCH 0 Train Step 2349/20000, Batch Size = 64,                         Examples/Sec = 2198.47, Accuracy = 0.62, Loss = 1.250
[2020-11-27 15:33] EPOCH 0 Train Step 2399/20000, Batch Size = 64,                         Examples/Sec = 2203.56, Accuracy = 0.60, Loss = 1.296
[2020-11-27 15:33] EPOCH 0 Train Step 2449/20000, Batch Size = 64,                         Examples/Sec = 2252.22, Accuracy = 0.62, Loss = 1.259
[2020-11-27 15:33] EPOCH 0 Train Step 2499/20000, Batch Size = 64,                         Examples/Sec = 2197.53, Accuracy = 0.61, Loss = 1.339
[2020-11-27 15:33] EPOCH 0 Train Step 2549/20000, Batch Size = 64,                         Examples/Sec = 2184.50, Accuracy = 0.58, Loss = 1.349
[2020-11-27 15:33] EPOCH 0 Train Step 2599/20000, Batch Size = 64,                         Examples/Sec = 2250.11, Accuracy = 0.62, Loss = 1.225
[2020-11-27 15:33] EPOCH 0 Train Step 2649/20000, Batch Size = 64,                         Examples/Sec = 2160.90, Accuracy = 0.61, Loss = 1.265
[2020-11-27 15:33] EPOCH 0 Train Step 2699/20000, Batch Size = 64,                         Examples/Sec = 2181.09, Accuracy = 0.62, Loss = 1.268
[2020-11-27 15:33] EPOCH 0 Train Step 2749/20000, Batch Size = 64,                         Examples/Sec = 2198.63, Accuracy = 0.62, Loss = 1.254
[2020-11-27 15:33] EPOCH 0 Train Step 2799/20000, Batch Size = 64,                         Examples/Sec = 2257.89, Accuracy = 0.63, Loss = 1.197
[2020-11-27 15:33] EPOCH 0 Train Step 2849/20000, Batch Size = 64,                         Examples/Sec = 2117.78, Accuracy = 0.60, Loss = 1.275
[2020-11-27 15:33] EPOCH 0 Train Step 2899/20000, Batch Size = 64,                         Examples/Sec = 2195.25, Accuracy = 0.62, Loss = 1.215
[2020-11-27 15:33] EPOCH 0 Train Step 2949/20000, Batch Size = 64,                         Examples/Sec = 2180.19, Accuracy = 0.61, Loss = 1.277
[2020-11-27 15:33] EPOCH 0 Train Step 2999/20000, Batch Size = 64,                         Examples/Sec = 2195.29, Accuracy = 0.63, Loss = 1.220
[2020-11-27 15:33] EPOCH 0 Train Step 3049/20000, Batch Size = 64,                         Examples/Sec = 2165.03, Accuracy = 0.62, Loss = 1.243
[2020-11-27 15:33] EPOCH 0 Train Step 3099/20000, Batch Size = 64,                         Examples/Sec = 2176.65, Accuracy = 0.62, Loss = 1.241
[2020-11-27 15:33] EPOCH 0 Train Step 3149/20000, Batch Size = 64,                         Examples/Sec = 2191.31, Accuracy = 0.63, Loss = 1.210
[2020-11-27 15:33] EPOCH 0 Train Step 3199/20000, Batch Size = 64,                         Examples/Sec = 2176.67, Accuracy = 0.63, Loss = 1.239
[2020-11-27 15:33] EPOCH 0 Train Step 3249/20000, Batch Size = 64,                         Examples/Sec = 2191.18, Accuracy = 0.62, Loss = 1.210
[2020-11-27 15:33] EPOCH 0 Train Step 3299/20000, Batch Size = 64,                         Examples/Sec = 2241.86, Accuracy = 0.61, Loss = 1.205
[2020-11-27 15:33] EPOCH 0 Train Step 3349/20000, Batch Size = 64,                         Examples/Sec = 2234.63, Accuracy = 0.64, Loss = 1.180
[2020-11-27 15:33] EPOCH 0 Train Step 3399/20000, Batch Size = 64,                         Examples/Sec = 2197.64, Accuracy = 0.64, Loss = 1.135
[2020-11-27 15:33] EPOCH 0 Train Step 3449/20000, Batch Size = 64,                         Examples/Sec = 1902.50, Accuracy = 0.59, Loss = 1.296
[2020-11-27 15:33] EPOCH 0 Train Step 3499/20000, Batch Size = 64,                         Examples/Sec = 2147.71, Accuracy = 0.62, Loss = 1.225
[2020-11-27 15:33] EPOCH 0 Train Step 3549/20000, Batch Size = 64,                         Examples/Sec = 1991.18, Accuracy = 0.63, Loss = 1.192
[2020-11-27 15:33] EPOCH 0 Train Step 3599/20000, Batch Size = 64,                         Examples/Sec = 1894.94, Accuracy = 0.62, Loss = 1.203
[2020-11-27 15:33] EPOCH 0 Train Step 3649/20000, Batch Size = 64,                         Examples/Sec = 1955.40, Accuracy = 0.65, Loss = 1.154
[2020-11-27 15:33] EPOCH 0 Train Step 3699/20000, Batch Size = 64,                         Examples/Sec = 2111.72, Accuracy = 0.65, Loss = 1.152
[2020-11-27 15:34] EPOCH 0 Train Step 3749/20000, Batch Size = 64,                         Examples/Sec = 2123.63, Accuracy = 0.62, Loss = 1.204
[2020-11-27 15:34] EPOCH 0 Train Step 3799/20000, Batch Size = 64,                         Examples/Sec = 1886.11, Accuracy = 0.64, Loss = 1.157
[2020-11-27 15:34] EPOCH 0 Train Step 3849/20000, Batch Size = 64,                         Examples/Sec = 2128.87, Accuracy = 0.62, Loss = 1.217
[2020-11-27 15:34] EPOCH 0 Train Step 3899/20000, Batch Size = 64,                         Examples/Sec = 2577.94, Accuracy = 0.65, Loss = 1.165
[2020-11-27 15:34] EPOCH 0 Train Step 3949/20000, Batch Size = 64,                         Examples/Sec = 2110.97, Accuracy = 0.62, Loss = 1.218
[2020-11-27 15:34] EPOCH 0 Train Step 3999/20000, Batch Size = 64,                         Examples/Sec = 2009.14, Accuracy = 0.64, Loss = 1.175
[2020-11-27 15:34] EPOCH 0 Train Step 4049/20000, Batch Size = 64,                         Examples/Sec = 2109.78, Accuracy = 0.64, Loss = 1.167
[2020-11-27 15:34] EPOCH 0 Train Step 4099/20000, Batch Size = 64,                         Examples/Sec = 2027.14, Accuracy = 0.64, Loss = 1.149
[2020-11-27 15:34] EPOCH 0 Train Step 4149/20000, Batch Size = 64,                         Examples/Sec = 2199.03, Accuracy = 0.64, Loss = 1.175
[2020-11-27 15:34] EPOCH 0 Train Step 4199/20000, Batch Size = 64,                         Examples/Sec = 1873.75, Accuracy = 0.65, Loss = 1.130
[2020-11-27 15:34] EPOCH 0 Train Step 4249/20000, Batch Size = 64,                         Examples/Sec = 2112.38, Accuracy = 0.63, Loss = 1.185
[2020-11-27 15:34] EPOCH 0 Train Step 4299/20000, Batch Size = 64,                         Examples/Sec = 1954.59, Accuracy = 0.63, Loss = 1.173
[2020-11-27 15:34] EPOCH 0 Train Step 4349/20000, Batch Size = 64,                         Examples/Sec = 1868.98, Accuracy = 0.64, Loss = 1.146
[2020-11-27 15:34] EPOCH 0 Train Step 4399/20000, Batch Size = 64,                         Examples/Sec = 2205.93, Accuracy = 0.64, Loss = 1.150
[2020-11-27 15:34] EPOCH 0 Train Step 4449/20000, Batch Size = 64,                         Examples/Sec = 2291.87, Accuracy = 0.64, Loss = 1.141
[2020-11-27 15:34] EPOCH 0 Train Step 4499/20000, Batch Size = 64,                         Examples/Sec = 2273.39, Accuracy = 0.64, Loss = 1.152
[2020-11-27 15:34] EPOCH 0 Train Step 4549/20000, Batch Size = 64,                         Examples/Sec = 2166.22, Accuracy = 0.62, Loss = 1.182
[2020-11-27 15:34] EPOCH 0 Train Step 4599/20000, Batch Size = 64,                         Examples/Sec = 2273.91, Accuracy = 0.64, Loss = 1.120
[2020-11-27 15:34] EPOCH 0 Train Step 4649/20000, Batch Size = 64,                         Examples/Sec = 2309.42, Accuracy = 0.64, Loss = 1.162
[2020-11-27 15:34] EPOCH 0 Train Step 4699/20000, Batch Size = 64,                         Examples/Sec = 2223.07, Accuracy = 0.65, Loss = 1.115
[2020-11-27 15:34] EPOCH 0 Train Step 4749/20000, Batch Size = 64,                         Examples/Sec = 2448.89, Accuracy = 0.63, Loss = 1.227
[2020-11-27 15:34] EPOCH 0 Train Step 4799/20000, Batch Size = 64,                         Examples/Sec = 2404.24, Accuracy = 0.63, Loss = 1.163
[2020-11-27 15:34] EPOCH 0 Train Step 4849/20000, Batch Size = 64,                         Examples/Sec = 2150.79, Accuracy = 0.63, Loss = 1.151
[2020-11-27 15:34] EPOCH 0 Train Step 4899/20000, Batch Size = 64,                         Examples/Sec = 2195.22, Accuracy = 0.65, Loss = 1.119
[2020-11-27 15:34] EPOCH 0 Train Step 4949/20000, Batch Size = 64,                         Examples/Sec = 2153.65, Accuracy = 0.65, Loss = 1.148
[2020-11-27 15:34] EPOCH 0 Train Step 4999/20000, Batch Size = 64,                         Examples/Sec = 2193.57, Accuracy = 0.64, Loss = 1.110
[2020-11-27 15:34] EPOCH 0 Train Step 5049/20000, Batch Size = 64,                         Examples/Sec = 2193.46, Accuracy = 0.62, Loss = 1.171
[2020-11-27 15:34] EPOCH 0 Train Step 5099/20000, Batch Size = 64,                         Examples/Sec = 2201.66, Accuracy = 0.66, Loss = 1.092
[2020-11-27 15:34] EPOCH 0 Train Step 5149/20000, Batch Size = 64,                         Examples/Sec = 2279.90, Accuracy = 0.65, Loss = 1.152
[2020-11-27 15:34] EPOCH 0 Train Step 5199/20000, Batch Size = 64,                         Examples/Sec = 2451.22, Accuracy = 0.63, Loss = 1.171
[2020-11-27 15:34] EPOCH 0 Train Step 5249/20000, Batch Size = 64,                         Examples/Sec = 2417.16, Accuracy = 0.65, Loss = 1.119
[2020-11-27 15:34] EPOCH 0 Train Step 5299/20000, Batch Size = 64,                         Examples/Sec = 2252.62, Accuracy = 0.64, Loss = 1.167
[2020-11-27 15:34] EPOCH 0 Train Step 5349/20000, Batch Size = 64,                         Examples/Sec = 2244.61, Accuracy = 0.64, Loss = 1.150
[2020-11-27 15:34] EPOCH 0 Train Step 5399/20000, Batch Size = 64,                         Examples/Sec = 2527.81, Accuracy = 0.63, Loss = 1.151
[2020-11-27 15:34] EPOCH 0 Train Step 5449/20000, Batch Size = 64,                         Examples/Sec = 2276.92, Accuracy = 0.64, Loss = 1.164
[2020-11-27 15:34] EPOCH 0 Train Step 5499/20000, Batch Size = 64,                         Examples/Sec = 1897.61, Accuracy = 0.65, Loss = 1.130
[2020-11-27 15:34] EPOCH 0 Train Step 5549/20000, Batch Size = 64,                         Examples/Sec = 1962.61, Accuracy = 0.64, Loss = 1.121
[2020-11-27 15:35] EPOCH 0 Train Step 5599/20000, Batch Size = 64,                         Examples/Sec = 1890.76, Accuracy = 0.66, Loss = 1.068
[2020-11-27 15:35] EPOCH 0 Train Step 5649/20000, Batch Size = 64,                         Examples/Sec = 1936.26, Accuracy = 0.64, Loss = 1.138
[2020-11-27 15:35] EPOCH 0 Train Step 5699/20000, Batch Size = 64,                         Examples/Sec = 2124.87, Accuracy = 0.64, Loss = 1.116
[2020-11-27 15:35] EPOCH 0 Train Step 5749/20000, Batch Size = 64,                         Examples/Sec = 2080.62, Accuracy = 0.65, Loss = 1.104
[2020-11-27 15:35] EPOCH 0 Train Step 5799/20000, Batch Size = 64,                         Examples/Sec = 2159.68, Accuracy = 0.62, Loss = 1.184
[2020-11-27 15:35] EPOCH 0 Train Step 5849/20000, Batch Size = 64,                         Examples/Sec = 2129.07, Accuracy = 0.64, Loss = 1.100
[2020-11-27 15:35] EPOCH 0 Train Step 5899/20000, Batch Size = 64,                         Examples/Sec = 1965.78, Accuracy = 0.67, Loss = 1.080
[2020-11-27 15:35] EPOCH 0 Train Step 5949/20000, Batch Size = 64,                         Examples/Sec = 2170.74, Accuracy = 0.65, Loss = 1.092
[2020-11-27 15:35] EPOCH 0 Train Step 5999/20000, Batch Size = 64,                         Examples/Sec = 2059.69, Accuracy = 0.65, Loss = 1.101
[2020-11-27 15:35] EPOCH 0 Train Step 6049/20000, Batch Size = 64,                         Examples/Sec = 1885.52, Accuracy = 0.63, Loss = 1.193
[2020-11-27 15:35] EPOCH 0 Train Step 6099/20000, Batch Size = 64,                         Examples/Sec = 2062.97, Accuracy = 0.66, Loss = 1.094
[2020-11-27 15:35] EPOCH 0 Train Step 6149/20000, Batch Size = 64,                         Examples/Sec = 2216.04, Accuracy = 0.65, Loss = 1.097
[2020-11-27 15:35] EPOCH 0 Train Step 6199/20000, Batch Size = 64,                         Examples/Sec = 2172.51, Accuracy = 0.66, Loss = 1.088
[2020-11-27 15:35] EPOCH 0 Train Step 6249/20000, Batch Size = 64,                         Examples/Sec = 2193.24, Accuracy = 0.65, Loss = 1.139
[2020-11-27 15:35] EPOCH 0 Train Step 6299/20000, Batch Size = 64,                         Examples/Sec = 2222.37, Accuracy = 0.65, Loss = 1.084
[2020-11-27 15:35] EPOCH 0 Train Step 6349/20000, Batch Size = 64,                         Examples/Sec = 2214.03, Accuracy = 0.64, Loss = 1.109
[2020-11-27 15:35] EPOCH 0 Train Step 6399/20000, Batch Size = 64,                         Examples/Sec = 2141.71, Accuracy = 0.64, Loss = 1.119
[2020-11-27 15:35] EPOCH 0 Train Step 6449/20000, Batch Size = 64,                         Examples/Sec = 2195.00, Accuracy = 0.65, Loss = 1.127
[2020-11-27 15:35] EPOCH 0 Train Step 6499/20000, Batch Size = 64,                         Examples/Sec = 2166.99, Accuracy = 0.69, Loss = 1.043
[2020-11-27 15:35] EPOCH 0 Train Step 6549/20000, Batch Size = 64,                         Examples/Sec = 2197.86, Accuracy = 0.65, Loss = 1.132
[2020-11-27 15:35] EPOCH 0 Train Step 6599/20000, Batch Size = 64,                         Examples/Sec = 2219.26, Accuracy = 0.65, Loss = 1.106
[2020-11-27 15:35] EPOCH 0 Train Step 6649/20000, Batch Size = 64,                         Examples/Sec = 2192.60, Accuracy = 0.65, Loss = 1.113
[2020-11-27 15:35] EPOCH 0 Train Step 6699/20000, Batch Size = 64,                         Examples/Sec = 2261.14, Accuracy = 0.67, Loss = 1.054
[2020-11-27 15:35] EPOCH 0 Train Step 6749/20000, Batch Size = 64,                         Examples/Sec = 2080.14, Accuracy = 0.67, Loss = 1.059
[2020-11-27 15:35] EPOCH 0 Train Step 6799/20000, Batch Size = 64,                         Examples/Sec = 2059.79, Accuracy = 0.66, Loss = 1.099
[2020-11-27 15:35] EPOCH 0 Train Step 6849/20000, Batch Size = 64,                         Examples/Sec = 2270.41, Accuracy = 0.63, Loss = 1.126
[2020-11-27 15:35] EPOCH 0 Train Step 6899/20000, Batch Size = 64,                         Examples/Sec = 2226.57, Accuracy = 0.67, Loss = 1.034
[2020-11-27 15:35] EPOCH 0 Train Step 6949/20000, Batch Size = 64,                         Examples/Sec = 2076.93, Accuracy = 0.64, Loss = 1.115
[2020-11-27 15:35] EPOCH 0 Train Step 6999/20000, Batch Size = 64,                         Examples/Sec = 2039.78, Accuracy = 0.66, Loss = 1.102
[2020-11-27 15:35] EPOCH 0 Train Step 7049/20000, Batch Size = 64,                         Examples/Sec = 2255.48, Accuracy = 0.65, Loss = 1.131
[2020-11-27 15:35] EPOCH 0 Train Step 7099/20000, Batch Size = 64,                         Examples/Sec = 2314.60, Accuracy = 0.67, Loss = 1.051
[2020-11-27 15:35] EPOCH 0 Train Step 7149/20000, Batch Size = 64,                         Examples/Sec = 2280.91, Accuracy = 0.66, Loss = 1.092
[2020-11-27 15:35] EPOCH 0 Train Step 7199/20000, Batch Size = 64,                         Examples/Sec = 2324.50, Accuracy = 0.65, Loss = 1.104
[2020-11-27 15:35] EPOCH 0 Train Step 7249/20000, Batch Size = 64,                         Examples/Sec = 2424.69, Accuracy = 0.64, Loss = 1.100
[2020-11-27 15:35] EPOCH 0 Train Step 7299/20000, Batch Size = 64,                         Examples/Sec = 2251.77, Accuracy = 0.66, Loss = 1.086
