Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=128, lstm_num_layers=2, max_epochs=5, max_norm=5.0, print_every=100, sample_every=10000, seq_length=30, summary_path='./summaries/', train_steps=1000000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 16:16] EPOCH 0 Train Step 0099/1000000, Batch Size = 64,                         Examples/Sec = 2398.84, Accuracy = 0.37, Loss = 2.280
[2020-11-27 16:17] EPOCH 0 Train Step 2899/1000000, Batch Size = 64,                         Examples/Sec = 2228.40, Accuracy = 0.62, Loss = 1.236
[2020-11-27 16:17] EPOCH 0 Train Step 2999/1000000, Batch Size = 64,                         Examples/Sec = 2506.75, Accuracy = 0.64, Loss = 1.158
[2020-11-27 16:17] EPOCH 0 Train Step 3099/1000000, Batch Size = 64,                         Examples/Sec = 2562.26, Accuracy = 0.59, Loss = 1.296
[2020-11-27 16:17] EPOCH 0 Train Step 3199/1000000, Batch Size = 64,                         Examples/Sec = 2381.35, Accuracy = 0.64, Loss = 1.184
[2020-11-27 16:17] EPOCH 0 Train Step 3299/1000000, Batch Size = 64,                         Examples/Sec = 2364.99, Accuracy = 0.61, Loss = 1.241
[2020-11-27 16:18] EPOCH 0 Train Step 3399/1000000, Batch Size = 64,                         Examples/Sec = 2471.46, Accuracy = 0.62, Loss = 1.229
[2020-11-27 16:18] EPOCH 0 Train Step 3499/1000000, Batch Size = 64,                         Examples/Sec = 2483.28, Accuracy = 0.62, Loss = 1.193
[2020-11-27 16:18] EPOCH 0 Train Step 3599/1000000, Batch Size = 64,                         Examples/Sec = 2567.73, Accuracy = 0.63, Loss = 1.176
[2020-11-27 16:18] EPOCH 0 Train Step 3699/1000000, Batch Size = 64,                         Examples/Sec = 2279.88, Accuracy = 0.63, Loss = 1.153
[2020-11-27 16:18] EPOCH 0 Train Step 3799/1000000, Batch Size = 64,                         Examples/Sec = 2220.64, Accuracy = 0.62, Loss = 1.208
[2020-11-27 16:18] EPOCH 0 Train Step 3899/1000000, Batch Size = 64,                         Examples/Sec = 2242.42, Accuracy = 0.66, Loss = 1.117
[2020-11-27 16:18] EPOCH 0 Train Step 3999/1000000, Batch Size = 64,                         Examples/Sec = 2255.95, Accuracy = 0.66, Loss = 1.134
[2020-11-27 16:18] EPOCH 0 Train Step 4099/1000000, Batch Size = 64,                         Examples/Sec = 2230.94, Accuracy = 0.64, Loss = 1.134
[2020-11-27 16:18] EPOCH 0 Train Step 4199/1000000, Batch Size = 64,                         Examples/Sec = 2496.96, Accuracy = 0.62, Loss = 1.229
[2020-11-27 16:18] EPOCH 0 Train Step 4299/1000000, Batch Size = 64,                         Examples/Sec = 2462.73, Accuracy = 0.65, Loss = 1.139
[2020-11-27 16:18] EPOCH 0 Train Step 4399/1000000, Batch Size = 64,                         Examples/Sec = 2262.19, Accuracy = 0.62, Loss = 1.174
[2020-11-27 16:18] EPOCH 0 Train Step 4499/1000000, Batch Size = 64,                         Examples/Sec = 2383.25, Accuracy = 0.66, Loss = 1.105
[2020-11-27 16:18] EPOCH 0 Train Step 4599/1000000, Batch Size = 64,                         Examples/Sec = 2430.40, Accuracy = 0.64, Loss = 1.141
[2020-11-27 16:18] EPOCH 0 Train Step 4699/1000000, Batch Size = 64,                         Examples/Sec = 2406.80, Accuracy = 0.64, Loss = 1.138
[2020-11-27 16:18] EPOCH 0 Train Step 4799/1000000, Batch Size = 64,                         Examples/Sec = 2238.36, Accuracy = 0.65, Loss = 1.085
[2020-11-27 16:18] EPOCH 0 Train Step 4899/1000000, Batch Size = 64,                         Examples/Sec = 2498.40, Accuracy = 0.63, Loss = 1.151
[2020-11-27 16:18] EPOCH 0 Train Step 4999/1000000, Batch Size = 64,                         Examples/Sec = 2653.78, Accuracy = 0.64, Loss = 1.155
[2020-11-27 16:18] EPOCH 0 Train Step 5099/1000000, Batch Size = 64,                         Examples/Sec = 2454.87, Accuracy = 0.66, Loss = 1.091
[2020-11-27 16:18] EPOCH 0 Train Step 5199/1000000, Batch Size = 64,                         Examples/Sec = 2447.53, Accuracy = 0.66, Loss = 1.097
[2020-11-27 16:18] EPOCH 0 Train Step 5299/1000000, Batch Size = 64,                         Examples/Sec = 2195.72, Accuracy = 0.66, Loss = 1.086
[2020-11-27 16:19] EPOCH 0 Train Step 5399/1000000, Batch Size = 64,                         Examples/Sec = 2264.19, Accuracy = 0.65, Loss = 1.120
[2020-11-27 16:19] EPOCH 0 Train Step 5499/1000000, Batch Size = 64,                         Examples/Sec = 2214.49, Accuracy = 0.65, Loss = 1.130
[2020-11-27 16:19] EPOCH 0 Train Step 5599/1000000, Batch Size = 64,                         Examples/Sec = 2245.21, Accuracy = 0.66, Loss = 1.102
[2020-11-27 16:19] EPOCH 0 Train Step 5699/1000000, Batch Size = 64,                         Examples/Sec = 2480.92, Accuracy = 0.64, Loss = 1.135
[2020-11-27 16:19] EPOCH 0 Train Step 5799/1000000, Batch Size = 64,                         Examples/Sec = 2192.63, Accuracy = 0.64, Loss = 1.115
[2020-11-27 16:19] EPOCH 0 Train Step 5899/1000000, Batch Size = 64,                         Examples/Sec = 2220.82, Accuracy = 0.65, Loss = 1.073
[2020-11-27 16:19] EPOCH 0 Train Step 5999/1000000, Batch Size = 64,                         Examples/Sec = 2212.93, Accuracy = 0.66, Loss = 1.092
[2020-11-27 16:19] EPOCH 0 Train Step 6099/1000000, Batch Size = 64,                         Examples/Sec = 2390.21, Accuracy = 0.65, Loss = 1.101
[2020-11-27 16:19] EPOCH 0 Train Step 6199/1000000, Batch Size = 64,                         Examples/Sec = 2469.60, Accuracy = 0.67, Loss = 1.064
[2020-11-27 16:19] EPOCH 0 Train Step 6299/1000000, Batch Size = 64,                         Examples/Sec = 2276.83, Accuracy = 0.67, Loss = 1.063
[2020-11-27 16:19] EPOCH 0 Train Step 6399/1000000, Batch Size = 64,                         Examples/Sec = 2490.49, Accuracy = 0.67, Loss = 1.043
[2020-11-27 16:19] EPOCH 0 Train Step 6499/1000000, Batch Size = 64,                         Examples/Sec = 2289.90, Accuracy = 0.64, Loss = 1.111
[2020-11-27 16:19] EPOCH 0 Train Step 6599/1000000, Batch Size = 64,                         Examples/Sec = 2328.07, Accuracy = 0.67, Loss = 1.072
[2020-11-27 16:19] EPOCH 0 Train Step 6699/1000000, Batch Size = 64,                         Examples/Sec = 2457.55, Accuracy = 0.66, Loss = 1.097
[2020-11-27 16:19] EPOCH 0 Train Step 6799/1000000, Batch Size = 64,                         Examples/Sec = 2422.44, Accuracy = 0.65, Loss = 1.080
[2020-11-27 16:19] EPOCH 0 Train Step 6899/1000000, Batch Size = 64,                         Examples/Sec = 2329.06, Accuracy = 0.66, Loss = 1.056
[2020-11-27 16:19] EPOCH 0 Train Step 6999/1000000, Batch Size = 64,                         Examples/Sec = 2290.78, Accuracy = 0.66, Loss = 1.075
[2020-11-27 16:19] EPOCH 0 Train Step 7099/1000000, Batch Size = 64,                         Examples/Sec = 2276.67, Accuracy = 0.65, Loss = 1.097
[2020-11-27 16:19] EPOCH 0 Train Step 7199/1000000, Batch Size = 64,                         Examples/Sec = 2246.04, Accuracy = 0.67, Loss = 1.048
[2020-11-27 16:19] EPOCH 0 Train Step 7299/1000000, Batch Size = 64,                         Examples/Sec = 2439.04, Accuracy = 0.66, Loss = 1.074
[2020-11-27 16:20] EPOCH 0 Train Step 7399/1000000, Batch Size = 64,                         Examples/Sec = 2272.84, Accuracy = 0.66, Loss = 1.063
[2020-11-27 16:20] EPOCH 0 Train Step 7499/1000000, Batch Size = 64,                         Examples/Sec = 2403.48, Accuracy = 0.66, Loss = 1.081
[2020-11-27 16:20] EPOCH 0 Train Step 7599/1000000, Batch Size = 64,                         Examples/Sec = 2333.04, Accuracy = 0.67, Loss = 1.033
[2020-11-27 16:20] EPOCH 0 Train Step 7699/1000000, Batch Size = 64,                         Examples/Sec = 2537.51, Accuracy = 0.67, Loss = 1.041
[2020-11-27 16:20] EPOCH 0 Train Step 7799/1000000, Batch Size = 64,                         Examples/Sec = 2247.56, Accuracy = 0.66, Loss = 1.067
[2020-11-27 16:20] EPOCH 0 Train Step 7899/1000000, Batch Size = 64,                         Examples/Sec = 2292.46, Accuracy = 0.68, Loss = 1.027
[2020-11-27 16:20] EPOCH 0 Train Step 7999/1000000, Batch Size = 64,                         Examples/Sec = 2259.80, Accuracy = 0.66, Loss = 1.046
[2020-11-27 16:20] EPOCH 0 Train Step 8099/1000000, Batch Size = 64,                         Examples/Sec = 2283.12, Accuracy = 0.66, Loss = 1.052
[2020-11-27 16:20] EPOCH 0 Train Step 8199/1000000, Batch Size = 64,                         Examples/Sec = 2540.82, Accuracy = 0.66, Loss = 1.063
[2020-11-27 16:20] EPOCH 0 Train Step 8299/1000000, Batch Size = 64,                         Examples/Sec = 2235.86, Accuracy = 0.68, Loss = 1.020
[2020-11-27 16:20] EPOCH 0 Train Step 8399/1000000, Batch Size = 64,                         Examples/Sec = 2396.19, Accuracy = 0.68, Loss = 1.030
[2020-11-27 16:20] EPOCH 0 Train Step 8499/1000000, Batch Size = 64,                         Examples/Sec = 2419.41, Accuracy = 0.67, Loss = 1.061
[2020-11-27 16:20] EPOCH 0 Train Step 8599/1000000, Batch Size = 64,                         Examples/Sec = 2522.53, Accuracy = 0.67, Loss = 1.031
[2020-11-27 16:20] EPOCH 1 Train Step 8699/1000000, Batch Size = 64,                         Examples/Sec = 2445.48, Accuracy = 0.65, Loss = 1.064
[2020-11-27 16:20] EPOCH 1 Train Step 8799/1000000, Batch Size = 64,                         Examples/Sec = 2444.54, Accuracy = 0.67, Loss = 1.008
[2020-11-27 16:20] EPOCH 1 Train Step 8899/1000000, Batch Size = 64,                         Examples/Sec = 2510.78, Accuracy = 0.68, Loss = 1.006
[2020-11-27 16:20] EPOCH 1 Train Step 8999/1000000, Batch Size = 64,                         Examples/Sec = 2515.77, Accuracy = 0.66, Loss = 1.052
[2020-11-27 16:20] EPOCH 1 Train Step 9099/1000000, Batch Size = 64,                         Examples/Sec = 2502.15, Accuracy = 0.67, Loss = 1.024
[2020-11-27 16:20] EPOCH 1 Train Step 9199/1000000, Batch Size = 64,                         Examples/Sec = 2406.91, Accuracy = 0.67, Loss = 1.052
[2020-11-27 16:20] EPOCH 1 Train Step 9299/1000000, Batch Size = 64,                         Examples/Sec = 2410.41, Accuracy = 0.70, Loss = 0.935
[2020-11-27 16:21] EPOCH 1 Train Step 9399/1000000, Batch Size = 64,                         Examples/Sec = 2180.82, Accuracy = 0.67, Loss = 1.065
[2020-11-27 16:21] EPOCH 1 Train Step 9499/1000000, Batch Size = 64,                         Examples/Sec = 2519.53, Accuracy = 0.70, Loss = 0.946
[2020-11-27 16:21] EPOCH 1 Train Step 9599/1000000, Batch Size = 64,                         Examples/Sec = 2218.36, Accuracy = 0.68, Loss = 1.018
[2020-11-27 16:21] EPOCH 1 Train Step 9699/1000000, Batch Size = 64,                         Examples/Sec = 2453.08, Accuracy = 0.66, Loss = 1.054
[2020-11-27 16:21] EPOCH 1 Train Step 9799/1000000, Batch Size = 64,                         Examples/Sec = 2276.38, Accuracy = 0.67, Loss = 1.077
[2020-11-27 16:21] EPOCH 1 Train Step 9899/1000000, Batch Size = 64,                         Examples/Sec = 2410.80, Accuracy = 0.68, Loss = 0.987
[2020-11-27 16:21] EPOCH 1 Train Step 9999/1000000, Batch Size = 64,                         Examples/Sec = 2410.97, Accuracy = 0.67, Loss = 1.021
[2020-11-27 16:21] EPOCH 1 Train Step 10099/1000000, Batch Size = 64,                         Examples/Sec = 2533.17, Accuracy = 0.67, Loss = 1.013
[2020-11-27 16:21] EPOCH 1 Train Step 10199/1000000, Batch Size = 64,                         Examples/Sec = 2278.58, Accuracy = 0.68, Loss = 1.008
[2020-11-27 16:21] EPOCH 1 Train Step 10299/1000000, Batch Size = 64,                         Examples/Sec = 2248.96, Accuracy = 0.68, Loss = 1.019
[2020-11-27 16:21] EPOCH 1 Train Step 10399/1000000, Batch Size = 64,                         Examples/Sec = 2261.52, Accuracy = 0.68, Loss = 0.991
[2020-11-27 16:21] EPOCH 1 Train Step 10499/1000000, Batch Size = 64,                         Examples/Sec = 2559.67, Accuracy = 0.69, Loss = 0.997
[2020-11-27 16:21] EPOCH 1 Train Step 10599/1000000, Batch Size = 64,                         Examples/Sec = 2271.14, Accuracy = 0.67, Loss = 1.008
[2020-11-27 16:21] EPOCH 1 Train Step 10699/1000000, Batch Size = 64,                         Examples/Sec = 2214.94, Accuracy = 0.67, Loss = 1.014
[2020-11-27 16:21] EPOCH 1 Train Step 10799/1000000, Batch Size = 64,                         Examples/Sec = 2199.73, Accuracy = 0.68, Loss = 1.045
[2020-11-27 16:21] EPOCH 1 Train Step 10899/1000000, Batch Size = 64,                         Examples/Sec = 2442.45, Accuracy = 0.69, Loss = 0.985
[2020-11-27 16:21] EPOCH 1 Train Step 10999/1000000, Batch Size = 64,                         Examples/Sec = 2265.91, Accuracy = 0.68, Loss = 0.973
[2020-11-27 16:21] EPOCH 1 Train Step 11099/1000000, Batch Size = 64,                         Examples/Sec = 2279.63, Accuracy = 0.70, Loss = 0.938
[2020-11-27 16:21] EPOCH 1 Train Step 11199/1000000, Batch Size = 64,                         Examples/Sec = 2549.58, Accuracy = 0.68, Loss = 0.959
[2020-11-27 16:21] EPOCH 1 Train Step 11299/1000000, Batch Size = 64,                         Examples/Sec = 2234.28, Accuracy = 0.68, Loss = 1.004
[2020-11-27 16:22] EPOCH 1 Train Step 11399/1000000, Batch Size = 64,                         Examples/Sec = 2541.45, Accuracy = 0.68, Loss = 0.982
[2020-11-27 16:22] EPOCH 1 Train Step 11499/1000000, Batch Size = 64,                         Examples/Sec = 2251.07, Accuracy = 0.69, Loss = 0.981
[2020-11-27 16:22] EPOCH 1 Train Step 11599/1000000, Batch Size = 64,                         Examples/Sec = 2485.15, Accuracy = 0.68, Loss = 0.983
[2020-11-27 16:22] EPOCH 1 Train Step 11699/1000000, Batch Size = 64,                         Examples/Sec = 2278.39, Accuracy = 0.69, Loss = 0.948
[2020-11-27 16:22] EPOCH 1 Train Step 11799/1000000, Batch Size = 64,                         Examples/Sec = 2217.30, Accuracy = 0.69, Loss = 0.990
[2020-11-27 16:22] EPOCH 1 Train Step 11899/1000000, Batch Size = 64,                         Examples/Sec = 2387.54, Accuracy = 0.69, Loss = 0.995
[2020-11-27 16:22] EPOCH 1 Train Step 11999/1000000, Batch Size = 64,                         Examples/Sec = 2147.66, Accuracy = 0.71, Loss = 0.938
[2020-11-27 16:22] EPOCH 1 Train Step 12099/1000000, Batch Size = 64,                         Examples/Sec = 2449.36, Accuracy = 0.69, Loss = 0.980
[2020-11-27 16:22] EPOCH 1 Train Step 12199/1000000, Batch Size = 64,                         Examples/Sec = 2254.32, Accuracy = 0.69, Loss = 0.974
[2020-11-27 16:22] EPOCH 1 Train Step 12299/1000000, Batch Size = 64,                         Examples/Sec = 2351.56, Accuracy = 0.68, Loss = 0.951
[2020-11-27 16:22] EPOCH 1 Train Step 12399/1000000, Batch Size = 64,                         Examples/Sec = 2284.52, Accuracy = 0.69, Loss = 0.959
[2020-11-27 16:22] EPOCH 1 Train Step 12499/1000000, Batch Size = 64,                         Examples/Sec = 2374.93, Accuracy = 0.69, Loss = 0.953
[2020-11-27 16:22] EPOCH 1 Train Step 12599/1000000, Batch Size = 64,                         Examples/Sec = 2419.99, Accuracy = 0.69, Loss = 0.946
[2020-11-27 16:22] EPOCH 1 Train Step 12699/1000000, Batch Size = 64,                         Examples/Sec = 2278.20, Accuracy = 0.69, Loss = 0.957
[2020-11-27 16:22] EPOCH 1 Train Step 12799/1000000, Batch Size = 64,                         Examples/Sec = 2439.39, Accuracy = 0.69, Loss = 0.947
[2020-11-27 16:22] EPOCH 1 Train Step 12899/1000000, Batch Size = 64,                         Examples/Sec = 2210.13, Accuracy = 0.69, Loss = 0.945
[2020-11-27 16:22] EPOCH 1 Train Step 12999/1000000, Batch Size = 64,                         Examples/Sec = 2428.60, Accuracy = 0.68, Loss = 1.003
[2020-11-27 16:22] EPOCH 1 Train Step 13099/1000000, Batch Size = 64,                         Examples/Sec = 2549.73, Accuracy = 0.68, Loss = 0.980
[2020-11-27 16:22] EPOCH 1 Train Step 13199/1000000, Batch Size = 64,                         Examples/Sec = 2276.59, Accuracy = 0.71, Loss = 0.943
[2020-11-27 16:22] EPOCH 1 Train Step 13299/1000000, Batch Size = 64,                         Examples/Sec = 2233.85, Accuracy = 0.70, Loss = 0.943
[2020-11-27 16:23] EPOCH 1 Train Step 13399/1000000, Batch Size = 64,                         Examples/Sec = 2282.71, Accuracy = 0.70, Loss = 0.949
[2020-11-27 16:23] EPOCH 1 Train Step 13499/1000000, Batch Size = 64,                         Examples/Sec = 2238.01, Accuracy = 0.70, Loss = 0.963
[2020-11-27 16:23] EPOCH 1 Train Step 13599/1000000, Batch Size = 64,                         Examples/Sec = 2223.36, Accuracy = 0.70, Loss = 0.921
[2020-11-27 16:23] EPOCH 1 Train Step 13699/1000000, Batch Size = 64,                         Examples/Sec = 2215.98, Accuracy = 0.70, Loss = 0.935
[2020-11-27 16:23] EPOCH 1 Train Step 13799/1000000, Batch Size = 64,                         Examples/Sec = 2261.23, Accuracy = 0.70, Loss = 0.950
[2020-11-27 16:23] EPOCH 1 Train Step 13899/1000000, Batch Size = 64,                         Examples/Sec = 2164.51, Accuracy = 0.69, Loss = 0.962
[2020-11-27 16:23] EPOCH 1 Train Step 13999/1000000, Batch Size = 64,                         Examples/Sec = 2693.78, Accuracy = 0.70, Loss = 0.930
[2020-11-27 16:23] EPOCH 1 Train Step 14099/1000000, Batch Size = 64,                         Examples/Sec = 2380.55, Accuracy = 0.68, Loss = 0.986
[2020-11-27 16:23] EPOCH 1 Train Step 14199/1000000, Batch Size = 64,                         Examples/Sec = 2490.79, Accuracy = 0.70, Loss = 0.959
[2020-11-27 16:23] EPOCH 1 Train Step 14299/1000000, Batch Size = 64,                         Examples/Sec = 2294.46, Accuracy = 0.72, Loss = 0.886
[2020-11-27 16:23] EPOCH 1 Train Step 14399/1000000, Batch Size = 64,                         Examples/Sec = 2312.54, Accuracy = 0.68, Loss = 0.990
[2020-11-27 16:23] EPOCH 1 Train Step 14499/1000000, Batch Size = 64,                         Examples/Sec = 2388.24, Accuracy = 0.70, Loss = 0.931
[2020-11-27 16:23] EPOCH 1 Train Step 14599/1000000, Batch Size = 64,                         Examples/Sec = 2483.17, Accuracy = 0.70, Loss = 0.956
[2020-11-27 16:23] EPOCH 1 Train Step 14699/1000000, Batch Size = 64,                         Examples/Sec = 2300.75, Accuracy = 0.72, Loss = 0.903
[2020-11-27 16:23] EPOCH 1 Train Step 14799/1000000, Batch Size = 64,                         Examples/Sec = 2315.72, Accuracy = 0.70, Loss = 0.951
[2020-11-27 16:23] EPOCH 1 Train Step 14899/1000000, Batch Size = 64,                         Examples/Sec = 2242.51, Accuracy = 0.69, Loss = 0.959
[2020-11-27 16:23] EPOCH 1 Train Step 14999/1000000, Batch Size = 64,                         Examples/Sec = 2341.92, Accuracy = 0.70, Loss = 0.927
[2020-11-27 16:23] EPOCH 1 Train Step 15099/1000000, Batch Size = 64,                         Examples/Sec = 2346.94, Accuracy = 0.69, Loss = 0.962
[2020-11-27 16:23] EPOCH 1 Train Step 15199/1000000, Batch Size = 64,                         Examples/Sec = 2256.20, Accuracy = 0.70, Loss = 0.940
[2020-11-27 16:24] EPOCH 1 Train Step 15299/1000000, Batch Size = 64,                         Examples/Sec = 2421.72, Accuracy = 0.71, Loss = 0.887
[2020-11-27 16:24] EPOCH 1 Train Step 15399/1000000, Batch Size = 64,                         Examples/Sec = 2216.66, Accuracy = 0.72, Loss = 0.873
[2020-11-27 16:24] EPOCH 1 Train Step 15499/1000000, Batch Size = 64,                         Examples/Sec = 2488.97, Accuracy = 0.69, Loss = 0.960
[2020-11-27 16:24] EPOCH 1 Train Step 15599/1000000, Batch Size = 64,                         Examples/Sec = 2491.35, Accuracy = 0.71, Loss = 0.916
[2020-11-27 16:24] EPOCH 1 Train Step 15699/1000000, Batch Size = 64,                         Examples/Sec = 2437.93, Accuracy = 0.70, Loss = 0.926
[2020-11-27 16:24] EPOCH 1 Train Step 15799/1000000, Batch Size = 64,                         Examples/Sec = 2591.90, Accuracy = 0.69, Loss = 0.932
[2020-11-27 16:24] EPOCH 1 Train Step 15899/1000000, Batch Size = 64,                         Examples/Sec = 2421.89, Accuracy = 0.70, Loss = 0.955
[2020-11-27 16:24] EPOCH 1 Train Step 15999/1000000, Batch Size = 64,                         Examples/Sec = 2490.61, Accuracy = 0.70, Loss = 0.934
[2020-11-27 16:24] EPOCH 1 Train Step 16099/1000000, Batch Size = 64,                         Examples/Sec = 2306.25, Accuracy = 0.70, Loss = 0.924
[2020-11-27 16:24] EPOCH 1 Train Step 16199/1000000, Batch Size = 64,                         Examples/Sec = 2321.70, Accuracy = 0.72, Loss = 0.875
[2020-11-27 16:24] EPOCH 1 Train Step 16299/1000000, Batch Size = 64,                         Examples/Sec = 2256.88, Accuracy = 0.70, Loss = 0.925
[2020-11-27 16:24] EPOCH 1 Train Step 16399/1000000, Batch Size = 64,                         Examples/Sec = 2418.14, Accuracy = 0.70, Loss = 0.936
[2020-11-27 16:24] EPOCH 1 Train Step 16499/1000000, Batch Size = 64,                         Examples/Sec = 2266.54, Accuracy = 0.69, Loss = 0.971
[2020-11-27 16:24] EPOCH 1 Train Step 16599/1000000, Batch Size = 64,                         Examples/Sec = 2280.85, Accuracy = 0.70, Loss = 0.906
[2020-11-27 16:24] EPOCH 1 Train Step 16699/1000000, Batch Size = 64,                         Examples/Sec = 2466.81, Accuracy = 0.68, Loss = 0.959
[2020-11-27 16:24] EPOCH 1 Train Step 16799/1000000, Batch Size = 64,                         Examples/Sec = 2325.14, Accuracy = 0.68, Loss = 0.941
[2020-11-27 16:24] EPOCH 1 Train Step 16899/1000000, Batch Size = 64,                         Examples/Sec = 2489.73, Accuracy = 0.70, Loss = 0.925
[2020-11-27 16:24] EPOCH 1 Train Step 16999/1000000, Batch Size = 64,                         Examples/Sec = 2415.70, Accuracy = 0.69, Loss = 0.917
[2020-11-27 16:24] EPOCH 1 Train Step 17099/1000000, Batch Size = 64,                         Examples/Sec = 2265.18, Accuracy = 0.70, Loss = 0.905
[2020-11-27 16:24] EPOCH 1 Train Step 17199/1000000, Batch Size = 64,                         Examples/Sec = 2429.13, Accuracy = 0.68, Loss = 0.961
[2020-11-27 16:25] EPOCH 2 Train Step 17299/1000000, Batch Size = 64,                         Examples/Sec = 2413.53, Accuracy = 0.70, Loss = 0.912
[2020-11-27 16:25] EPOCH 2 Train Step 17399/1000000, Batch Size = 64,                         Examples/Sec = 2244.86, Accuracy = 0.69, Loss = 0.961
