Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=256, lstm_num_layers=2, max_epochs=5, max_norm=5.0, print_every=50, sample_every=1000, seq_length=30, summary_path='./summaries/', train_steps=20000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 15:56] EPOCH 0 Train Step 0049/20000, Batch Size = 64,                         Examples/Sec = 2110.26, Accuracy = 0.29, Loss = 2.681
[2020-11-27 15:56] EPOCH 0 Train Step 1599/20000, Batch Size = 64,                         Examples/Sec = 2506.80, Accuracy = 0.58, Loss = 1.393
[2020-11-27 15:56] EPOCH 0 Train Step 1649/20000, Batch Size = 64,                         Examples/Sec = 2185.14, Accuracy = 0.60, Loss = 1.286
[2020-11-27 15:56] EPOCH 0 Train Step 1699/20000, Batch Size = 64,                         Examples/Sec = 2396.32, Accuracy = 0.60, Loss = 1.315
[2020-11-27 15:56] EPOCH 0 Train Step 1749/20000, Batch Size = 64,                         Examples/Sec = 2399.57, Accuracy = 0.59, Loss = 1.355
[2020-11-27 15:56] EPOCH 0 Train Step 1799/20000, Batch Size = 64,                         Examples/Sec = 2463.84, Accuracy = 0.59, Loss = 1.377
[2020-11-27 15:57] EPOCH 0 Train Step 1849/20000, Batch Size = 64,                         Examples/Sec = 2324.00, Accuracy = 0.59, Loss = 1.320
[2020-11-27 15:57] EPOCH 0 Train Step 1899/20000, Batch Size = 64,                         Examples/Sec = 1891.18, Accuracy = 0.60, Loss = 1.308
[2020-11-27 15:57] EPOCH 0 Train Step 1949/20000, Batch Size = 64,                         Examples/Sec = 1973.99, Accuracy = 0.59, Loss = 1.347
[2020-11-27 15:57] EPOCH 0 Train Step 1999/20000, Batch Size = 64,                         Examples/Sec = 2056.03, Accuracy = 0.61, Loss = 1.310
[2020-11-27 15:57] EPOCH 0 Train Step 2049/20000, Batch Size = 64,                         Examples/Sec = 2046.14, Accuracy = 0.60, Loss = 1.295
[2020-11-27 15:57] EPOCH 0 Train Step 2099/20000, Batch Size = 64,                         Examples/Sec = 1918.29, Accuracy = 0.60, Loss = 1.286
[2020-11-27 15:57] EPOCH 0 Train Step 2149/20000, Batch Size = 64,                         Examples/Sec = 2312.64, Accuracy = 0.60, Loss = 1.316
[2020-11-27 15:57] EPOCH 0 Train Step 2199/20000, Batch Size = 64,                         Examples/Sec = 2104.27, Accuracy = 0.61, Loss = 1.301
[2020-11-27 15:57] EPOCH 0 Train Step 2249/20000, Batch Size = 64,                         Examples/Sec = 1910.26, Accuracy = 0.60, Loss = 1.286
[2020-11-27 15:57] EPOCH 0 Train Step 2299/20000, Batch Size = 64,                         Examples/Sec = 2412.47, Accuracy = 0.59, Loss = 1.307
[2020-11-27 15:57] EPOCH 0 Train Step 2349/20000, Batch Size = 64,                         Examples/Sec = 2381.29, Accuracy = 0.58, Loss = 1.340
[2020-11-27 15:57] EPOCH 0 Train Step 2399/20000, Batch Size = 64,                         Examples/Sec = 2147.29, Accuracy = 0.62, Loss = 1.231
[2020-11-27 15:57] EPOCH 0 Train Step 2449/20000, Batch Size = 64,                         Examples/Sec = 2458.97, Accuracy = 0.60, Loss = 1.288
[2020-11-27 15:57] EPOCH 0 Train Step 2499/20000, Batch Size = 64,                         Examples/Sec = 2230.68, Accuracy = 0.60, Loss = 1.247
[2020-11-27 15:57] EPOCH 0 Train Step 2549/20000, Batch Size = 64,                         Examples/Sec = 2347.33, Accuracy = 0.59, Loss = 1.307
[2020-11-27 15:57] EPOCH 0 Train Step 2599/20000, Batch Size = 64,                         Examples/Sec = 2140.45, Accuracy = 0.59, Loss = 1.337
[2020-11-27 15:57] EPOCH 0 Train Step 2649/20000, Batch Size = 64,                         Examples/Sec = 2149.96, Accuracy = 0.58, Loss = 1.322
[2020-11-27 15:57] EPOCH 0 Train Step 2699/20000, Batch Size = 64,                         Examples/Sec = 2168.37, Accuracy = 0.61, Loss = 1.238
[2020-11-27 15:57] EPOCH 0 Train Step 2749/20000, Batch Size = 64,                         Examples/Sec = 2195.11, Accuracy = 0.62, Loss = 1.201
[2020-11-27 15:57] EPOCH 0 Train Step 2799/20000, Batch Size = 64,                         Examples/Sec = 2182.97, Accuracy = 0.61, Loss = 1.253
[2020-11-27 15:57] EPOCH 0 Train Step 2849/20000, Batch Size = 64,                         Examples/Sec = 2193.35, Accuracy = 0.62, Loss = 1.225
[2020-11-27 15:57] EPOCH 0 Train Step 2899/20000, Batch Size = 64,                         Examples/Sec = 2223.16, Accuracy = 0.62, Loss = 1.231
[2020-11-27 15:57] EPOCH 0 Train Step 2949/20000, Batch Size = 64,                         Examples/Sec = 2360.85, Accuracy = 0.59, Loss = 1.300
[2020-11-27 15:57] EPOCH 0 Train Step 2999/20000, Batch Size = 64,                         Examples/Sec = 2268.53, Accuracy = 0.61, Loss = 1.268
[2020-11-27 15:57] EPOCH 0 Train Step 3049/20000, Batch Size = 64,                         Examples/Sec = 2319.66, Accuracy = 0.61, Loss = 1.285
[2020-11-27 15:57] EPOCH 0 Train Step 3099/20000, Batch Size = 64,                         Examples/Sec = 2205.15, Accuracy = 0.63, Loss = 1.198
[2020-11-27 15:57] EPOCH 0 Train Step 3149/20000, Batch Size = 64,                         Examples/Sec = 2449.07, Accuracy = 0.61, Loss = 1.226
[2020-11-27 15:57] EPOCH 0 Train Step 3199/20000, Batch Size = 64,                         Examples/Sec = 2260.74, Accuracy = 0.60, Loss = 1.250
[2020-11-27 15:57] EPOCH 0 Train Step 3249/20000, Batch Size = 64,                         Examples/Sec = 2173.37, Accuracy = 0.60, Loss = 1.268
[2020-11-27 15:57] EPOCH 0 Train Step 3299/20000, Batch Size = 64,                         Examples/Sec = 1982.68, Accuracy = 0.61, Loss = 1.255
[2020-11-27 15:57] EPOCH 0 Train Step 3349/20000, Batch Size = 64,                         Examples/Sec = 1872.93, Accuracy = 0.61, Loss = 1.283
[2020-11-27 15:57] EPOCH 0 Train Step 3399/20000, Batch Size = 64,                         Examples/Sec = 2114.86, Accuracy = 0.62, Loss = 1.205
[2020-11-27 15:57] EPOCH 0 Train Step 3449/20000, Batch Size = 64,                         Examples/Sec = 2150.03, Accuracy = 0.61, Loss = 1.223
[2020-11-27 15:57] EPOCH 0 Train Step 3499/20000, Batch Size = 64,                         Examples/Sec = 2099.65, Accuracy = 0.62, Loss = 1.204
[2020-11-27 15:57] EPOCH 0 Train Step 3549/20000, Batch Size = 64,                         Examples/Sec = 2236.01, Accuracy = 0.63, Loss = 1.207
[2020-11-27 15:57] EPOCH 0 Train Step 3599/20000, Batch Size = 64,                         Examples/Sec = 2462.33, Accuracy = 0.63, Loss = 1.207
[2020-11-27 15:58] EPOCH 0 Train Step 3649/20000, Batch Size = 64,                         Examples/Sec = 2221.14, Accuracy = 0.62, Loss = 1.231
[2020-11-27 15:58] EPOCH 0 Train Step 3699/20000, Batch Size = 64,                         Examples/Sec = 2480.12, Accuracy = 0.62, Loss = 1.196
[2020-11-27 15:58] EPOCH 0 Train Step 3749/20000, Batch Size = 64,                         Examples/Sec = 2405.16, Accuracy = 0.61, Loss = 1.245
[2020-11-27 15:58] EPOCH 0 Train Step 3799/20000, Batch Size = 64,                         Examples/Sec = 2125.99, Accuracy = 0.62, Loss = 1.216
[2020-11-27 15:58] EPOCH 0 Train Step 3849/20000, Batch Size = 64,                         Examples/Sec = 2218.95, Accuracy = 0.63, Loss = 1.199
[2020-11-27 15:58] EPOCH 0 Train Step 3899/20000, Batch Size = 64,                         Examples/Sec = 2541.28, Accuracy = 0.62, Loss = 1.182
[2020-11-27 15:58] EPOCH 0 Train Step 3949/20000, Batch Size = 64,                         Examples/Sec = 2247.13, Accuracy = 0.62, Loss = 1.198
[2020-11-27 15:58] EPOCH 0 Train Step 3999/20000, Batch Size = 64,                         Examples/Sec = 2078.08, Accuracy = 0.63, Loss = 1.201
[2020-11-27 15:58] EPOCH 0 Train Step 4049/20000, Batch Size = 64,                         Examples/Sec = 1955.98, Accuracy = 0.62, Loss = 1.253
[2020-11-27 15:58] EPOCH 0 Train Step 4099/20000, Batch Size = 64,                         Examples/Sec = 2087.29, Accuracy = 0.62, Loss = 1.191
[2020-11-27 15:58] EPOCH 0 Train Step 4149/20000, Batch Size = 64,                         Examples/Sec = 2171.35, Accuracy = 0.62, Loss = 1.191
[2020-11-27 15:58] EPOCH 0 Train Step 4199/20000, Batch Size = 64,                         Examples/Sec = 1905.58, Accuracy = 0.64, Loss = 1.200
[2020-11-27 15:58] EPOCH 0 Train Step 4249/20000, Batch Size = 64,                         Examples/Sec = 2086.90, Accuracy = 0.62, Loss = 1.188
[2020-11-27 15:58] EPOCH 0 Train Step 4299/20000, Batch Size = 64,                         Examples/Sec = 2393.77, Accuracy = 0.65, Loss = 1.158
[2020-11-27 15:58] EPOCH 0 Train Step 4349/20000, Batch Size = 64,                         Examples/Sec = 2232.50, Accuracy = 0.64, Loss = 1.144
[2020-11-27 15:58] EPOCH 0 Train Step 4399/20000, Batch Size = 64,                         Examples/Sec = 2375.05, Accuracy = 0.64, Loss = 1.179
[2020-11-27 15:58] EPOCH 0 Train Step 4449/20000, Batch Size = 64,                         Examples/Sec = 2213.24, Accuracy = 0.66, Loss = 1.117
[2020-11-27 15:58] EPOCH 0 Train Step 4499/20000, Batch Size = 64,                         Examples/Sec = 2500.80, Accuracy = 0.65, Loss = 1.135
[2020-11-27 15:58] EPOCH 0 Train Step 4549/20000, Batch Size = 64,                         Examples/Sec = 2418.95, Accuracy = 0.64, Loss = 1.175
[2020-11-27 15:58] EPOCH 0 Train Step 4599/20000, Batch Size = 64,                         Examples/Sec = 2174.27, Accuracy = 0.62, Loss = 1.212
[2020-11-27 15:58] EPOCH 0 Train Step 4649/20000, Batch Size = 64,                         Examples/Sec = 2171.95, Accuracy = 0.64, Loss = 1.113
[2020-11-27 15:58] EPOCH 0 Train Step 4699/20000, Batch Size = 64,                         Examples/Sec = 2354.72, Accuracy = 0.63, Loss = 1.148
[2020-11-27 15:58] EPOCH 0 Train Step 4749/20000, Batch Size = 64,                         Examples/Sec = 1902.04, Accuracy = 0.63, Loss = 1.132
[2020-11-27 15:58] EPOCH 0 Train Step 4799/20000, Batch Size = 64,                         Examples/Sec = 1986.23, Accuracy = 0.66, Loss = 1.139
[2020-11-27 15:58] EPOCH 0 Train Step 4849/20000, Batch Size = 64,                         Examples/Sec = 2397.90, Accuracy = 0.61, Loss = 1.192
[2020-11-27 15:58] EPOCH 0 Train Step 4899/20000, Batch Size = 64,                         Examples/Sec = 2186.94, Accuracy = 0.62, Loss = 1.193
[2020-11-27 15:58] EPOCH 0 Train Step 4949/20000, Batch Size = 64,                         Examples/Sec = 2213.52, Accuracy = 0.62, Loss = 1.198
[2020-11-27 15:58] EPOCH 0 Train Step 4999/20000, Batch Size = 64,                         Examples/Sec = 2442.92, Accuracy = 0.66, Loss = 1.115
[2020-11-27 15:58] EPOCH 0 Train Step 5049/20000, Batch Size = 64,                         Examples/Sec = 2502.47, Accuracy = 0.64, Loss = 1.169
[2020-11-27 15:58] EPOCH 0 Train Step 5099/20000, Batch Size = 64,                         Examples/Sec = 2140.24, Accuracy = 0.65, Loss = 1.131
[2020-11-27 15:58] EPOCH 0 Train Step 5149/20000, Batch Size = 64,                         Examples/Sec = 2117.75, Accuracy = 0.62, Loss = 1.224
[2020-11-27 15:58] EPOCH 0 Train Step 5199/20000, Batch Size = 64,                         Examples/Sec = 2546.29, Accuracy = 0.65, Loss = 1.150
[2020-11-27 15:58] EPOCH 0 Train Step 5249/20000, Batch Size = 64,                         Examples/Sec = 2336.70, Accuracy = 0.63, Loss = 1.219
[2020-11-27 15:58] EPOCH 0 Train Step 5299/20000, Batch Size = 64,                         Examples/Sec = 2526.64, Accuracy = 0.64, Loss = 1.106
[2020-11-27 15:58] EPOCH 0 Train Step 5349/20000, Batch Size = 64,                         Examples/Sec = 2336.76, Accuracy = 0.65, Loss = 1.119
[2020-11-27 15:58] EPOCH 0 Train Step 5399/20000, Batch Size = 64,                         Examples/Sec = 2256.16, Accuracy = 0.65, Loss = 1.148
[2020-11-27 15:59] EPOCH 0 Train Step 5449/20000, Batch Size = 64,                         Examples/Sec = 2141.27, Accuracy = 0.63, Loss = 1.193
[2020-11-27 15:59] EPOCH 0 Train Step 5499/20000, Batch Size = 64,                         Examples/Sec = 1995.51, Accuracy = 0.64, Loss = 1.130
[2020-11-27 15:59] EPOCH 0 Train Step 5549/20000, Batch Size = 64,                         Examples/Sec = 1882.70, Accuracy = 0.64, Loss = 1.161
[2020-11-27 15:59] EPOCH 0 Train Step 5599/20000, Batch Size = 64,                         Examples/Sec = 2205.50, Accuracy = 0.67, Loss = 1.097
[2020-11-27 15:59] EPOCH 0 Train Step 5649/20000, Batch Size = 64,                         Examples/Sec = 2132.50, Accuracy = 0.63, Loss = 1.150
[2020-11-27 15:59] EPOCH 0 Train Step 5699/20000, Batch Size = 64,                         Examples/Sec = 2125.21, Accuracy = 0.64, Loss = 1.165
[2020-11-27 15:59] EPOCH 0 Train Step 5749/20000, Batch Size = 64,                         Examples/Sec = 2145.10, Accuracy = 0.65, Loss = 1.160
[2020-11-27 15:59] EPOCH 0 Train Step 5799/20000, Batch Size = 64,                         Examples/Sec = 2177.15, Accuracy = 0.65, Loss = 1.140
[2020-11-27 15:59] EPOCH 0 Train Step 5849/20000, Batch Size = 64,                         Examples/Sec = 2165.19, Accuracy = 0.64, Loss = 1.127
[2020-11-27 15:59] EPOCH 0 Train Step 5899/20000, Batch Size = 64,                         Examples/Sec = 2304.05, Accuracy = 0.65, Loss = 1.125
[2020-11-27 15:59] EPOCH 0 Train Step 5949/20000, Batch Size = 64,                         Examples/Sec = 2518.18, Accuracy = 0.62, Loss = 1.175
[2020-11-27 15:59] EPOCH 0 Train Step 5999/20000, Batch Size = 64,                         Examples/Sec = 2195.38, Accuracy = 0.62, Loss = 1.187
[2020-11-27 15:59] EPOCH 0 Train Step 6049/20000, Batch Size = 64,                         Examples/Sec = 2514.43, Accuracy = 0.64, Loss = 1.134
[2020-11-27 15:59] EPOCH 0 Train Step 6099/20000, Batch Size = 64,                         Examples/Sec = 2204.03, Accuracy = 0.65, Loss = 1.165
[2020-11-27 15:59] EPOCH 0 Train Step 6149/20000, Batch Size = 64,                         Examples/Sec = 2406.39, Accuracy = 0.64, Loss = 1.120
[2020-11-27 15:59] EPOCH 0 Train Step 6199/20000, Batch Size = 64,                         Examples/Sec = 2151.05, Accuracy = 0.65, Loss = 1.077
[2020-11-27 15:59] EPOCH 0 Train Step 6249/20000, Batch Size = 64,                         Examples/Sec = 2306.78, Accuracy = 0.65, Loss = 1.130
[2020-11-27 15:59] EPOCH 0 Train Step 6299/20000, Batch Size = 64,                         Examples/Sec = 2477.71, Accuracy = 0.64, Loss = 1.139
[2020-11-27 15:59] EPOCH 0 Train Step 6349/20000, Batch Size = 64,                         Examples/Sec = 2165.36, Accuracy = 0.64, Loss = 1.155
[2020-11-27 15:59] EPOCH 0 Train Step 6399/20000, Batch Size = 64,                         Examples/Sec = 2189.45, Accuracy = 0.64, Loss = 1.147
[2020-11-27 15:59] EPOCH 0 Train Step 6449/20000, Batch Size = 64,                         Examples/Sec = 2180.12, Accuracy = 0.64, Loss = 1.157
[2020-11-27 15:59] EPOCH 0 Train Step 6499/20000, Batch Size = 64,                         Examples/Sec = 2395.50, Accuracy = 0.65, Loss = 1.119
[2020-11-27 15:59] EPOCH 0 Train Step 6549/20000, Batch Size = 64,                         Examples/Sec = 1980.61, Accuracy = 0.65, Loss = 1.090
[2020-11-27 15:59] EPOCH 0 Train Step 6599/20000, Batch Size = 64,                         Examples/Sec = 2247.07, Accuracy = 0.66, Loss = 1.093
[2020-11-27 15:59] EPOCH 0 Train Step 6649/20000, Batch Size = 64,                         Examples/Sec = 2329.76, Accuracy = 0.66, Loss = 1.120
[2020-11-27 15:59] EPOCH 0 Train Step 6699/20000, Batch Size = 64,                         Examples/Sec = 2558.97, Accuracy = 0.65, Loss = 1.136
[2020-11-27 15:59] EPOCH 0 Train Step 6749/20000, Batch Size = 64,                         Examples/Sec = 2649.98, Accuracy = 0.67, Loss = 1.058
[2020-11-27 15:59] EPOCH 0 Train Step 6799/20000, Batch Size = 64,                         Examples/Sec = 2316.34, Accuracy = 0.64, Loss = 1.157
[2020-11-27 15:59] EPOCH 0 Train Step 6849/20000, Batch Size = 64,                         Examples/Sec = 2372.91, Accuracy = 0.64, Loss = 1.148
[2020-11-27 15:59] EPOCH 0 Train Step 6899/20000, Batch Size = 64,                         Examples/Sec = 2185.56, Accuracy = 0.67, Loss = 1.050
[2020-11-27 15:59] EPOCH 0 Train Step 6949/20000, Batch Size = 64,                         Examples/Sec = 2153.79, Accuracy = 0.66, Loss = 1.072
[2020-11-27 15:59] EPOCH 0 Train Step 6999/20000, Batch Size = 64,                         Examples/Sec = 2411.93, Accuracy = 0.66, Loss = 1.085
[2020-11-27 15:59] EPOCH 0 Train Step 7049/20000, Batch Size = 64,                         Examples/Sec = 2274.88, Accuracy = 0.65, Loss = 1.081
[2020-11-27 15:59] EPOCH 0 Train Step 7099/20000, Batch Size = 64,                         Examples/Sec = 2317.06, Accuracy = 0.65, Loss = 1.110
[2020-11-27 15:59] EPOCH 0 Train Step 7149/20000, Batch Size = 64,                         Examples/Sec = 2316.36, Accuracy = 0.63, Loss = 1.143
[2020-11-27 15:59] EPOCH 0 Train Step 7199/20000, Batch Size = 64,                         Examples/Sec = 2401.83, Accuracy = 0.64, Loss = 1.156
[2020-11-27 15:59] EPOCH 0 Train Step 7249/20000, Batch Size = 64,                         Examples/Sec = 2173.27, Accuracy = 0.65, Loss = 1.110
[2020-11-27 16:00] EPOCH 0 Train Step 7299/20000, Batch Size = 64,                         Examples/Sec = 2465.18, Accuracy = 0.66, Loss = 1.127
[2020-11-27 16:00] EPOCH 0 Train Step 7349/20000, Batch Size = 64,                         Examples/Sec = 2116.38, Accuracy = 0.67, Loss = 1.083
[2020-11-27 16:00] EPOCH 0 Train Step 7399/20000, Batch Size = 64,                         Examples/Sec = 2502.66, Accuracy = 0.64, Loss = 1.127
[2020-11-27 16:00] EPOCH 0 Train Step 7449/20000, Batch Size = 64,                         Examples/Sec = 2332.74, Accuracy = 0.63, Loss = 1.160
[2020-11-27 16:00] EPOCH 0 Train Step 7499/20000, Batch Size = 64,                         Examples/Sec = 2246.92, Accuracy = 0.66, Loss = 1.080
[2020-11-27 16:00] EPOCH 0 Train Step 7549/20000, Batch Size = 64,                         Examples/Sec = 2297.82, Accuracy = 0.66, Loss = 1.103
[2020-11-27 16:00] EPOCH 0 Train Step 7599/20000, Batch Size = 64,                         Examples/Sec = 2229.77, Accuracy = 0.66, Loss = 1.086
[2020-11-27 16:00] EPOCH 0 Train Step 7649/20000, Batch Size = 64,                         Examples/Sec = 2493.22, Accuracy = 0.65, Loss = 1.091
[2020-11-27 16:00] EPOCH 0 Train Step 7699/20000, Batch Size = 64,                         Examples/Sec = 2197.64, Accuracy = 0.65, Loss = 1.124
[2020-11-27 16:00] EPOCH 0 Train Step 7749/20000, Batch Size = 64,                         Examples/Sec = 2290.99, Accuracy = 0.66, Loss = 1.082
[2020-11-27 16:00] EPOCH 0 Train Step 7799/20000, Batch Size = 64,                         Examples/Sec = 2092.79, Accuracy = 0.65, Loss = 1.093
[2020-11-27 16:00] EPOCH 0 Train Step 7849/20000, Batch Size = 64,                         Examples/Sec = 2172.86, Accuracy = 0.62, Loss = 1.156
[2020-11-27 16:00] EPOCH 0 Train Step 7899/20000, Batch Size = 64,                         Examples/Sec = 2354.12, Accuracy = 0.66, Loss = 1.073
[2020-11-27 16:00] EPOCH 0 Train Step 7949/20000, Batch Size = 64,                         Examples/Sec = 2228.51, Accuracy = 0.66, Loss = 1.059
[2020-11-27 16:00] EPOCH 0 Train Step 7999/20000, Batch Size = 64,                         Examples/Sec = 2528.16, Accuracy = 0.66, Loss = 1.063
[2020-11-27 16:00] EPOCH 0 Train Step 8049/20000, Batch Size = 64,                         Examples/Sec = 2307.45, Accuracy = 0.66, Loss = 1.061
[2020-11-27 16:00] EPOCH 0 Train Step 8099/20000, Batch Size = 64,                         Examples/Sec = 2229.90, Accuracy = 0.67, Loss = 1.074
[2020-11-27 16:00] EPOCH 0 Train Step 8149/20000, Batch Size = 64,                         Examples/Sec = 2639.85, Accuracy = 0.64, Loss = 1.108
[2020-11-27 16:00] EPOCH 0 Train Step 8199/20000, Batch Size = 64,                         Examples/Sec = 2468.26, Accuracy = 0.65, Loss = 1.101
[2020-11-27 16:00] EPOCH 0 Train Step 8249/20000, Batch Size = 64,                         Examples/Sec = 2084.03, Accuracy = 0.65, Loss = 1.098
[2020-11-27 16:00] EPOCH 0 Train Step 8299/20000, Batch Size = 64,                         Examples/Sec = 1926.63, Accuracy = 0.68, Loss = 1.032
[2020-11-27 16:00] EPOCH 0 Train Step 8349/20000, Batch Size = 64,                         Examples/Sec = 2000.43, Accuracy = 0.67, Loss = 1.067
[2020-11-27 16:00] EPOCH 0 Train Step 8399/20000, Batch Size = 64,                         Examples/Sec = 1855.72, Accuracy = 0.67, Loss = 1.041
[2020-11-27 16:00] EPOCH 0 Train Step 8449/20000, Batch Size = 64,                         Examples/Sec = 2137.40, Accuracy = 0.66, Loss = 1.040
[2020-11-27 16:00] EPOCH 0 Train Step 8499/20000, Batch Size = 64,                         Examples/Sec = 2435.21, Accuracy = 0.65, Loss = 1.067
[2020-11-27 16:00] EPOCH 0 Train Step 8549/20000, Batch Size = 64,                         Examples/Sec = 2419.14, Accuracy = 0.66, Loss = 1.078
[2020-11-27 16:00] EPOCH 0 Train Step 8599/20000, Batch Size = 64,                         Examples/Sec = 2472.99, Accuracy = 0.67, Loss = 1.061
[2020-11-27 16:00] EPOCH 1 Train Step 8649/20000, Batch Size = 64,                         Examples/Sec = 2324.60, Accuracy = 0.67, Loss = 1.037
[2020-11-27 16:00] EPOCH 1 Train Step 8699/20000, Batch Size = 64,                         Examples/Sec = 2349.38, Accuracy = 0.67, Loss = 1.027
[2020-11-27 16:00] EPOCH 1 Train Step 8749/20000, Batch Size = 64,                         Examples/Sec = 2124.54, Accuracy = 0.67, Loss = 1.057
[2020-11-27 16:00] EPOCH 1 Train Step 8799/20000, Batch Size = 64,                         Examples/Sec = 2206.73, Accuracy = 0.66, Loss = 1.074
[2020-11-27 16:00] EPOCH 1 Train Step 8849/20000, Batch Size = 64,                         Examples/Sec = 2403.20, Accuracy = 0.66, Loss = 1.097
