Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, print_every=100, sample_every=5000, seq_length=30, summary_path='./summaries/', train_steps=40000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 17:30] EPOCH 0 Train Step 0099/40000, Batch Size = 64,                         Examples/Sec = 5405.79, Accuracy = 0.37, Loss = 2.218
[2020-11-27 17:30] EPOCH 0 Train Step 2699/40000, Batch Size = 64,                         Examples/Sec = 6204.16, Accuracy = 0.61, Loss = 1.247
[2020-11-27 17:30] EPOCH 0 Train Step 2799/40000, Batch Size = 64,                         Examples/Sec = 4968.08, Accuracy = 0.60, Loss = 1.293
[2020-11-27 17:31] EPOCH 0 Train Step 2899/40000, Batch Size = 64,                         Examples/Sec = 5903.31, Accuracy = 0.62, Loss = 1.213
[2020-11-27 17:31] EPOCH 0 Train Step 2999/40000, Batch Size = 64,                         Examples/Sec = 6086.14, Accuracy = 0.61, Loss = 1.233
[2020-11-27 17:31] EPOCH 0 Train Step 3099/40000, Batch Size = 64,                         Examples/Sec = 6143.39, Accuracy = 0.63, Loss = 1.189
[2020-11-27 17:31] EPOCH 0 Train Step 3199/40000, Batch Size = 64,                         Examples/Sec = 5775.17, Accuracy = 0.62, Loss = 1.196
[2020-11-27 17:31] EPOCH 0 Train Step 3299/40000, Batch Size = 64,                         Examples/Sec = 5618.51, Accuracy = 0.62, Loss = 1.185
[2020-11-27 17:31] EPOCH 0 Train Step 3399/40000, Batch Size = 64,                         Examples/Sec = 6249.66, Accuracy = 0.62, Loss = 1.258
[2020-11-27 17:31] EPOCH 0 Train Step 3499/40000, Batch Size = 64,                         Examples/Sec = 5654.13, Accuracy = 0.63, Loss = 1.170
[2020-11-27 17:31] EPOCH 0 Train Step 3599/40000, Batch Size = 64,                         Examples/Sec = 5648.42, Accuracy = 0.62, Loss = 1.210
[2020-11-27 17:31] EPOCH 0 Train Step 3699/40000, Batch Size = 64,                         Examples/Sec = 5906.82, Accuracy = 0.64, Loss = 1.145
[2020-11-27 17:31] EPOCH 0 Train Step 3799/40000, Batch Size = 64,                         Examples/Sec = 5780.76, Accuracy = 0.63, Loss = 1.180
[2020-11-27 17:31] EPOCH 0 Train Step 3899/40000, Batch Size = 64,                         Examples/Sec = 5919.72, Accuracy = 0.62, Loss = 1.213
[2020-11-27 17:31] EPOCH 0 Train Step 3999/40000, Batch Size = 64,                         Examples/Sec = 5478.83, Accuracy = 0.63, Loss = 1.185
[2020-11-27 17:31] EPOCH 0 Train Step 4099/40000, Batch Size = 64,                         Examples/Sec = 6304.56, Accuracy = 0.63, Loss = 1.167
[2020-11-27 17:31] EPOCH 0 Train Step 4199/40000, Batch Size = 64,                         Examples/Sec = 5782.88, Accuracy = 0.63, Loss = 1.124
[2020-11-27 17:31] EPOCH 0 Train Step 4299/40000, Batch Size = 64,                         Examples/Sec = 6183.01, Accuracy = 0.63, Loss = 1.176
[2020-11-27 17:31] EPOCH 0 Train Step 4399/40000, Batch Size = 64,                         Examples/Sec = 6117.63, Accuracy = 0.63, Loss = 1.161
[2020-11-27 17:31] EPOCH 0 Train Step 4499/40000, Batch Size = 64,                         Examples/Sec = 5741.93, Accuracy = 0.64, Loss = 1.139
[2020-11-27 17:31] EPOCH 0 Train Step 4599/40000, Batch Size = 64,                         Examples/Sec = 5604.31, Accuracy = 0.65, Loss = 1.131
[2020-11-27 17:31] EPOCH 0 Train Step 4699/40000, Batch Size = 64,                         Examples/Sec = 5377.42, Accuracy = 0.64, Loss = 1.130
[2020-11-27 17:31] EPOCH 0 Train Step 4799/40000, Batch Size = 64,                         Examples/Sec = 5848.14, Accuracy = 0.64, Loss = 1.135
[2020-11-27 17:31] EPOCH 0 Train Step 4899/40000, Batch Size = 64,                         Examples/Sec = 6261.32, Accuracy = 0.64, Loss = 1.120
[2020-11-27 17:31] EPOCH 0 Train Step 4999/40000, Batch Size = 64,                         Examples/Sec = 5651.27, Accuracy = 0.65, Loss = 1.089
[2020-11-27 17:31] EPOCH 0 Train Step 5099/40000, Batch Size = 64,                         Examples/Sec = 5721.01, Accuracy = 0.63, Loss = 1.161
[2020-11-27 17:31] EPOCH 0 Train Step 5199/40000, Batch Size = 64,                         Examples/Sec = 6135.67, Accuracy = 0.63, Loss = 1.172
[2020-11-27 17:31] EPOCH 0 Train Step 5299/40000, Batch Size = 64,                         Examples/Sec = 6128.52, Accuracy = 0.66, Loss = 1.114
[2020-11-27 17:31] EPOCH 0 Train Step 5399/40000, Batch Size = 64,                         Examples/Sec = 5870.01, Accuracy = 0.65, Loss = 1.128
[2020-11-27 17:31] EPOCH 0 Train Step 5499/40000, Batch Size = 64,                         Examples/Sec = 5773.92, Accuracy = 0.64, Loss = 1.151
[2020-11-27 17:31] EPOCH 0 Train Step 5599/40000, Batch Size = 64,                         Examples/Sec = 5587.05, Accuracy = 0.64, Loss = 1.120
[2020-11-27 17:31] EPOCH 0 Train Step 5699/40000, Batch Size = 64,                         Examples/Sec = 6189.43, Accuracy = 0.64, Loss = 1.144
[2020-11-27 17:31] EPOCH 0 Train Step 5799/40000, Batch Size = 64,                         Examples/Sec = 5616.98, Accuracy = 0.63, Loss = 1.169
[2020-11-27 17:31] EPOCH 0 Train Step 5899/40000, Batch Size = 64,                         Examples/Sec = 5862.70, Accuracy = 0.65, Loss = 1.120
[2020-11-27 17:31] EPOCH 0 Train Step 5999/40000, Batch Size = 64,                         Examples/Sec = 6221.27, Accuracy = 0.65, Loss = 1.126
[2020-11-27 17:31] EPOCH 0 Train Step 6099/40000, Batch Size = 64,                         Examples/Sec = 5861.42, Accuracy = 0.66, Loss = 1.061
[2020-11-27 17:31] EPOCH 0 Train Step 6199/40000, Batch Size = 64,                         Examples/Sec = 5648.89, Accuracy = 0.67, Loss = 1.080
[2020-11-27 17:31] EPOCH 0 Train Step 6299/40000, Batch Size = 64,                         Examples/Sec = 5609.23, Accuracy = 0.65, Loss = 1.103
[2020-11-27 17:31] EPOCH 0 Train Step 6399/40000, Batch Size = 64,                         Examples/Sec = 6119.02, Accuracy = 0.65, Loss = 1.104
[2020-11-27 17:31] EPOCH 0 Train Step 6499/40000, Batch Size = 64,                         Examples/Sec = 5584.84, Accuracy = 0.67, Loss = 1.059
[2020-11-27 17:31] EPOCH 0 Train Step 6599/40000, Batch Size = 64,                         Examples/Sec = 6236.74, Accuracy = 0.66, Loss = 1.060
[2020-11-27 17:31] EPOCH 0 Train Step 6699/40000, Batch Size = 64,                         Examples/Sec = 6146.06, Accuracy = 0.66, Loss = 1.080
[2020-11-27 17:31] EPOCH 0 Train Step 6799/40000, Batch Size = 64,                         Examples/Sec = 5942.52, Accuracy = 0.67, Loss = 1.097
[2020-11-27 17:31] EPOCH 0 Train Step 6899/40000, Batch Size = 64,                         Examples/Sec = 5943.70, Accuracy = 0.66, Loss = 1.068
[2020-11-27 17:31] EPOCH 0 Train Step 6999/40000, Batch Size = 64,                         Examples/Sec = 5329.38, Accuracy = 0.66, Loss = 1.100
[2020-11-27 17:31] EPOCH 0 Train Step 7099/40000, Batch Size = 64,                         Examples/Sec = 5787.12, Accuracy = 0.66, Loss = 1.074
[2020-11-27 17:31] EPOCH 0 Train Step 7199/40000, Batch Size = 64,                         Examples/Sec = 6001.64, Accuracy = 0.67, Loss = 1.061
[2020-11-27 17:32] EPOCH 0 Train Step 7299/40000, Batch Size = 64,                         Examples/Sec = 3948.22, Accuracy = 0.66, Loss = 1.061
[2020-11-27 17:32] EPOCH 0 Train Step 7399/40000, Batch Size = 64,                         Examples/Sec = 6339.55, Accuracy = 0.66, Loss = 1.062
[2020-11-27 17:32] EPOCH 0 Train Step 7499/40000, Batch Size = 64,                         Examples/Sec = 5788.12, Accuracy = 0.67, Loss = 1.047
[2020-11-27 17:32] EPOCH 0 Train Step 7599/40000, Batch Size = 64,                         Examples/Sec = 6126.98, Accuracy = 0.66, Loss = 1.050
[2020-11-27 17:32] EPOCH 0 Train Step 7699/40000, Batch Size = 64,                         Examples/Sec = 5725.04, Accuracy = 0.66, Loss = 1.086
[2020-11-27 17:32] EPOCH 0 Train Step 7799/40000, Batch Size = 64,                         Examples/Sec = 5949.63, Accuracy = 0.66, Loss = 1.073
[2020-11-27 17:32] EPOCH 0 Train Step 7899/40000, Batch Size = 64,                         Examples/Sec = 5653.30, Accuracy = 0.68, Loss = 1.019
[2020-11-27 17:32] EPOCH 0 Train Step 7999/40000, Batch Size = 64,                         Examples/Sec = 5741.93, Accuracy = 0.69, Loss = 1.024
[2020-11-27 17:32] EPOCH 0 Train Step 8099/40000, Batch Size = 64,                         Examples/Sec = 5635.97, Accuracy = 0.66, Loss = 1.058
[2020-11-27 17:32] EPOCH 0 Train Step 8199/40000, Batch Size = 64,                         Examples/Sec = 5375.37, Accuracy = 0.66, Loss = 1.054
[2020-11-27 17:32] EPOCH 0 Train Step 8299/40000, Batch Size = 64,                         Examples/Sec = 5820.37, Accuracy = 0.66, Loss = 1.062
[2020-11-27 17:32] EPOCH 0 Train Step 8399/40000, Batch Size = 64,                         Examples/Sec = 5869.88, Accuracy = 0.67, Loss = 1.045
[2020-11-27 17:32] EPOCH 0 Train Step 8499/40000, Batch Size = 64,                         Examples/Sec = 5775.29, Accuracy = 0.67, Loss = 1.039
[2020-11-27 17:32] EPOCH 0 Train Step 8599/40000, Batch Size = 64,                         Examples/Sec = 6295.69, Accuracy = 0.67, Loss = 1.010
[2020-11-27 17:32] EPOCH 1 Train Step 8699/40000, Batch Size = 64,                         Examples/Sec = 5823.15, Accuracy = 0.68, Loss = 1.008
[2020-11-27 17:32] EPOCH 1 Train Step 8799/40000, Batch Size = 64,                         Examples/Sec = 5896.18, Accuracy = 0.70, Loss = 0.959
[2020-11-27 17:32] EPOCH 1 Train Step 8899/40000, Batch Size = 64,                         Examples/Sec = 5828.20, Accuracy = 0.67, Loss = 1.028
[2020-11-27 17:32] EPOCH 1 Train Step 8999/40000, Batch Size = 64,                         Examples/Sec = 5847.25, Accuracy = 0.66, Loss = 1.083
[2020-11-27 17:32] EPOCH 1 Train Step 9099/40000, Batch Size = 64,                         Examples/Sec = 5704.96, Accuracy = 0.66, Loss = 1.075
[2020-11-27 17:32] EPOCH 1 Train Step 9199/40000, Batch Size = 64,                         Examples/Sec = 6225.60, Accuracy = 0.66, Loss = 1.090
[2020-11-27 17:32] EPOCH 1 Train Step 9299/40000, Batch Size = 64,                         Examples/Sec = 6240.94, Accuracy = 0.68, Loss = 1.008
[2020-11-27 17:32] EPOCH 1 Train Step 9399/40000, Batch Size = 64,                         Examples/Sec = 5848.52, Accuracy = 0.67, Loss = 1.068
[2020-11-27 17:32] EPOCH 1 Train Step 9499/40000, Batch Size = 64,                         Examples/Sec = 6069.77, Accuracy = 0.66, Loss = 1.043
[2020-11-27 17:32] EPOCH 1 Train Step 9599/40000, Batch Size = 64,                         Examples/Sec = 5672.65, Accuracy = 0.67, Loss = 1.016
[2020-11-27 17:32] EPOCH 1 Train Step 9699/40000, Batch Size = 64,                         Examples/Sec = 6153.81, Accuracy = 0.67, Loss = 1.027
[2020-11-27 17:32] EPOCH 1 Train Step 9799/40000, Batch Size = 64,                         Examples/Sec = 5717.72, Accuracy = 0.68, Loss = 1.021
[2020-11-27 17:32] EPOCH 1 Train Step 9899/40000, Batch Size = 64,                         Examples/Sec = 5834.29, Accuracy = 0.68, Loss = 1.019
[2020-11-27 17:32] EPOCH 1 Train Step 9999/40000, Batch Size = 64,                         Examples/Sec = 6119.72, Accuracy = 0.68, Loss = 1.004
[2020-11-27 17:32] EPOCH 1 Train Step 10099/40000, Batch Size = 64,                         Examples/Sec = 6080.63, Accuracy = 0.66, Loss = 1.055
[2020-11-27 17:32] EPOCH 1 Train Step 10199/40000, Batch Size = 64,                         Examples/Sec = 5521.77, Accuracy = 0.69, Loss = 0.983
[2020-11-27 17:32] EPOCH 1 Train Step 10299/40000, Batch Size = 64,                         Examples/Sec = 6148.32, Accuracy = 0.68, Loss = 1.007
[2020-11-27 17:32] EPOCH 1 Train Step 10399/40000, Batch Size = 64,                         Examples/Sec = 5777.03, Accuracy = 0.69, Loss = 0.999
[2020-11-27 17:32] EPOCH 1 Train Step 10499/40000, Batch Size = 64,                         Examples/Sec = 6321.78, Accuracy = 0.69, Loss = 0.982
[2020-11-27 17:32] EPOCH 1 Train Step 10599/40000, Batch Size = 64,                         Examples/Sec = 5308.41, Accuracy = 0.67, Loss = 1.049
[2020-11-27 17:32] EPOCH 1 Train Step 10699/40000, Batch Size = 64,                         Examples/Sec = 6246.90, Accuracy = 0.69, Loss = 0.986
[2020-11-27 17:32] EPOCH 1 Train Step 10799/40000, Batch Size = 64,                         Examples/Sec = 5581.01, Accuracy = 0.69, Loss = 1.004
[2020-11-27 17:32] EPOCH 1 Train Step 10899/40000, Batch Size = 64,                         Examples/Sec = 5820.75, Accuracy = 0.68, Loss = 0.989
[2020-11-27 17:32] EPOCH 1 Train Step 10999/40000, Batch Size = 64,                         Examples/Sec = 5889.45, Accuracy = 0.67, Loss = 1.044
[2020-11-27 17:32] EPOCH 1 Train Step 11099/40000, Batch Size = 64,                         Examples/Sec = 5547.33, Accuracy = 0.68, Loss = 1.019
[2020-11-27 17:32] EPOCH 1 Train Step 11199/40000, Batch Size = 64,                         Examples/Sec = 5222.99, Accuracy = 0.67, Loss = 1.041
[2020-11-27 17:32] EPOCH 1 Train Step 11299/40000, Batch Size = 64,                         Examples/Sec = 5635.49, Accuracy = 0.67, Loss = 1.026
[2020-11-27 17:32] EPOCH 1 Train Step 11399/40000, Batch Size = 64,                         Examples/Sec = 6082.70, Accuracy = 0.68, Loss = 1.033
[2020-11-27 17:32] EPOCH 1 Train Step 11499/40000, Batch Size = 64,                         Examples/Sec = 5469.68, Accuracy = 0.68, Loss = 1.028
[2020-11-27 17:32] EPOCH 1 Train Step 11599/40000, Batch Size = 64,                         Examples/Sec = 5998.02, Accuracy = 0.67, Loss = 1.010
[2020-11-27 17:33] EPOCH 1 Train Step 11699/40000, Batch Size = 64,                         Examples/Sec = 5353.51, Accuracy = 0.69, Loss = 0.983
[2020-11-27 17:33] EPOCH 1 Train Step 11799/40000, Batch Size = 64,                         Examples/Sec = 6201.01, Accuracy = 0.67, Loss = 1.033
[2020-11-27 17:33] EPOCH 1 Train Step 11899/40000, Batch Size = 64,                         Examples/Sec = 5542.06, Accuracy = 0.69, Loss = 0.979
[2020-11-27 17:33] EPOCH 1 Train Step 11999/40000, Batch Size = 64,                         Examples/Sec = 5760.66, Accuracy = 0.70, Loss = 0.978
[2020-11-27 17:33] EPOCH 1 Train Step 12099/40000, Batch Size = 64,                         Examples/Sec = 5680.09, Accuracy = 0.68, Loss = 0.996
[2020-11-27 17:33] EPOCH 1 Train Step 12199/40000, Batch Size = 64,                         Examples/Sec = 5748.57, Accuracy = 0.68, Loss = 0.964
[2020-11-27 17:33] EPOCH 1 Train Step 12299/40000, Batch Size = 64,                         Examples/Sec = 5710.79, Accuracy = 0.67, Loss = 1.013
[2020-11-27 17:33] EPOCH 1 Train Step 12399/40000, Batch Size = 64,                         Examples/Sec = 5999.23, Accuracy = 0.69, Loss = 0.989
[2020-11-27 17:33] EPOCH 1 Train Step 12499/40000, Batch Size = 64,                         Examples/Sec = 5420.75, Accuracy = 0.70, Loss = 0.937
[2020-11-27 17:33] EPOCH 1 Train Step 12599/40000, Batch Size = 64,                         Examples/Sec = 5618.27, Accuracy = 0.68, Loss = 0.989
[2020-11-27 17:33] EPOCH 1 Train Step 12699/40000, Batch Size = 64,                         Examples/Sec = 5869.37, Accuracy = 0.70, Loss = 0.942
[2020-11-27 17:33] EPOCH 1 Train Step 12799/40000, Batch Size = 64,                         Examples/Sec = 5651.15, Accuracy = 0.69, Loss = 0.979
[2020-11-27 17:33] EPOCH 1 Train Step 12899/40000, Batch Size = 64,                         Examples/Sec = 5933.19, Accuracy = 0.68, Loss = 0.980
[2020-11-27 17:33] EPOCH 1 Train Step 12999/40000, Batch Size = 64,                         Examples/Sec = 5671.81, Accuracy = 0.68, Loss = 0.978
[2020-11-27 17:33] EPOCH 1 Train Step 13099/40000, Batch Size = 64,                         Examples/Sec = 5255.92, Accuracy = 0.71, Loss = 0.948
[2020-11-27 17:33] EPOCH 1 Train Step 13199/40000, Batch Size = 64,                         Examples/Sec = 5631.47, Accuracy = 0.71, Loss = 0.918
[2020-11-27 17:33] EPOCH 1 Train Step 13299/40000, Batch Size = 64,                         Examples/Sec = 6240.36, Accuracy = 0.68, Loss = 1.025
[2020-11-27 17:33] EPOCH 1 Train Step 13399/40000, Batch Size = 64,                         Examples/Sec = 6097.34, Accuracy = 0.69, Loss = 0.963
[2020-11-27 17:33] EPOCH 1 Train Step 13499/40000, Batch Size = 64,                         Examples/Sec = 5539.32, Accuracy = 0.69, Loss = 0.958
[2020-11-27 17:33] EPOCH 1 Train Step 13599/40000, Batch Size = 64,                         Examples/Sec = 5591.59, Accuracy = 0.69, Loss = 0.969
[2020-11-27 17:33] EPOCH 1 Train Step 13699/40000, Batch Size = 64,                         Examples/Sec = 5666.06, Accuracy = 0.69, Loss = 0.989
[2020-11-27 17:33] EPOCH 1 Train Step 13799/40000, Batch Size = 64,                         Examples/Sec = 6125.73, Accuracy = 0.69, Loss = 0.993
[2020-11-27 17:33] EPOCH 1 Train Step 13899/40000, Batch Size = 64,                         Examples/Sec = 5520.18, Accuracy = 0.68, Loss = 0.982
[2020-11-27 17:33] EPOCH 1 Train Step 13999/40000, Batch Size = 64,                         Examples/Sec = 5627.93, Accuracy = 0.69, Loss = 0.963
[2020-11-27 17:33] EPOCH 1 Train Step 14099/40000, Batch Size = 64,                         Examples/Sec = 5213.45, Accuracy = 0.69, Loss = 0.957
[2020-11-27 17:33] EPOCH 1 Train Step 14199/40000, Batch Size = 64,                         Examples/Sec = 5646.87, Accuracy = 0.69, Loss = 0.961
[2020-11-27 17:33] EPOCH 1 Train Step 14299/40000, Batch Size = 64,                         Examples/Sec = 5396.23, Accuracy = 0.68, Loss = 0.959
[2020-11-27 17:33] EPOCH 1 Train Step 14399/40000, Batch Size = 64,                         Examples/Sec = 5677.81, Accuracy = 0.68, Loss = 0.967
[2020-11-27 17:33] EPOCH 1 Train Step 14499/40000, Batch Size = 64,                         Examples/Sec = 5786.49, Accuracy = 0.71, Loss = 0.947
[2020-11-27 17:33] EPOCH 1 Train Step 14599/40000, Batch Size = 64,                         Examples/Sec = 5133.39, Accuracy = 0.71, Loss = 0.957
[2020-11-27 17:33] EPOCH 1 Train Step 14699/40000, Batch Size = 64,                         Examples/Sec = 5466.67, Accuracy = 0.70, Loss = 0.942
[2020-11-27 17:33] EPOCH 1 Train Step 14799/40000, Batch Size = 64,                         Examples/Sec = 5114.91, Accuracy = 0.68, Loss = 1.008
[2020-11-27 17:33] EPOCH 1 Train Step 14899/40000, Batch Size = 64,                         Examples/Sec = 5660.45, Accuracy = 0.70, Loss = 0.921
[2020-11-27 17:33] EPOCH 1 Train Step 14999/40000, Batch Size = 64,                         Examples/Sec = 5440.19, Accuracy = 0.69, Loss = 0.970
[2020-11-27 17:33] EPOCH 1 Train Step 15099/40000, Batch Size = 64,                         Examples/Sec = 5562.74, Accuracy = 0.70, Loss = 0.934
[2020-11-27 17:33] EPOCH 1 Train Step 15199/40000, Batch Size = 64,                         Examples/Sec = 5513.83, Accuracy = 0.70, Loss = 0.964
[2020-11-27 17:33] EPOCH 1 Train Step 15299/40000, Batch Size = 64,                         Examples/Sec = 5435.90, Accuracy = 0.68, Loss = 1.015
[2020-11-27 17:33] EPOCH 1 Train Step 15399/40000, Batch Size = 64,                         Examples/Sec = 5833.52, Accuracy = 0.70, Loss = 0.946
[2020-11-27 17:33] EPOCH 1 Train Step 15499/40000, Batch Size = 64,                         Examples/Sec = 5578.92, Accuracy = 0.70, Loss = 0.964
[2020-11-27 17:33] EPOCH 1 Train Step 15599/40000, Batch Size = 64,                         Examples/Sec = 5562.97, Accuracy = 0.69, Loss = 0.951
[2020-11-27 17:33] EPOCH 1 Train Step 15699/40000, Batch Size = 64,                         Examples/Sec = 5770.57, Accuracy = 0.70, Loss = 0.941
[2020-11-27 17:33] EPOCH 1 Train Step 15799/40000, Batch Size = 64,                         Examples/Sec = 5567.70, Accuracy = 0.72, Loss = 0.894
[2020-11-27 17:34] EPOCH 1 Train Step 15899/40000, Batch Size = 64,                         Examples/Sec = 5891.78, Accuracy = 0.70, Loss = 0.925
[2020-11-27 17:34] EPOCH 1 Train Step 15999/40000, Batch Size = 64,                         Examples/Sec = 5424.36, Accuracy = 0.69, Loss = 0.929
[2020-11-27 17:34] EPOCH 1 Train Step 16099/40000, Batch Size = 64,                         Examples/Sec = 5493.63, Accuracy = 0.68, Loss = 0.983
[2020-11-27 17:34] EPOCH 1 Train Step 16199/40000, Batch Size = 64,                         Examples/Sec = 5226.65, Accuracy = 0.70, Loss = 0.957
[2020-11-27 17:34] EPOCH 1 Train Step 16299/40000, Batch Size = 64,                         Examples/Sec = 5771.07, Accuracy = 0.69, Loss = 0.970
[2020-11-27 17:34] EPOCH 1 Train Step 16399/40000, Batch Size = 64,                         Examples/Sec = 5431.17, Accuracy = 0.71, Loss = 0.933
[2020-11-27 17:34] EPOCH 1 Train Step 16499/40000, Batch Size = 64,                         Examples/Sec = 5460.67, Accuracy = 0.71, Loss = 0.925
[2020-11-27 17:34] EPOCH 1 Train Step 16599/40000, Batch Size = 64,                         Examples/Sec = 5687.31, Accuracy = 0.71, Loss = 0.933
[2020-11-27 17:34] EPOCH 1 Train Step 16699/40000, Batch Size = 64,                         Examples/Sec = 5433.59, Accuracy = 0.68, Loss = 0.967
[2020-11-27 17:34] EPOCH 1 Train Step 16799/40000, Batch Size = 64,                         Examples/Sec = 5199.92, Accuracy = 0.71, Loss = 0.919
[2020-11-27 17:34] EPOCH 1 Train Step 16899/40000, Batch Size = 64,                         Examples/Sec = 5641.53, Accuracy = 0.70, Loss = 0.939
[2020-11-27 17:34] EPOCH 1 Train Step 16999/40000, Batch Size = 64,                         Examples/Sec = 5570.36, Accuracy = 0.71, Loss = 0.946
[2020-11-27 17:34] EPOCH 1 Train Step 17099/40000, Batch Size = 64,                         Examples/Sec = 5830.10, Accuracy = 0.71, Loss = 0.913
[2020-11-27 17:34] EPOCH 1 Train Step 17199/40000, Batch Size = 64,                         Examples/Sec = 5360.03, Accuracy = 0.69, Loss = 0.956
[2020-11-27 17:34] EPOCH 2 Train Step 17299/40000, Batch Size = 64,                         Examples/Sec = 5633.25, Accuracy = 0.69, Loss = 0.992
[2020-11-27 17:34] EPOCH 2 Train Step 17399/40000, Batch Size = 64,                         Examples/Sec = 5898.25, Accuracy = 0.70, Loss = 0.944
[2020-11-27 17:34] EPOCH 2 Train Step 17499/40000, Batch Size = 64,                         Examples/Sec = 5502.08, Accuracy = 0.70, Loss = 0.926
[2020-11-27 17:34] EPOCH 2 Train Step 17599/40000, Batch Size = 64,                         Examples/Sec = 5288.43, Accuracy = 0.69, Loss = 0.968
[2020-11-27 17:34] EPOCH 2 Train Step 17699/40000, Batch Size = 64,                         Examples/Sec = 5562.85, Accuracy = 0.70, Loss = 0.942
